date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,industrial_confidence,unemployment_rate,employment_rate,employment_expectations,house_price_real,construction_confidence,retail_sales_volume,retail_confidence,cpi_index,core_cpi_index,food_price_index,energy_price_index,services_price_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,household_mortgage_loans,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,government_debt_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,economic_sentiment_indicator,services_confidence,geopolitical_risk,share_price_index
1983-10-01,472933.20564454794,258814.77164551357,96418.47372265988,101763.03785632948,65192.27293573269,61938.10574757807,NA,59.28471,NA,NA,NA,NA,130.2099,NA,79.33293,NA,NA,NA,NA,NA,NA,NA,8.3333333333,6.32,NA,112.8,NA,NA,52.2,62,NA,1.369018098,108.3848,NA,NA,NA,NA,15.29502
1984-01-01,479188.08038855845,260839.5804823155,96627.74877414962,98209.38653435446,68173.19853799637,62749.50615037692,NA,59.63747,NA,NA,NA,NA,127.8209,NA,80.21996,NA,NA,NA,NA,NA,NA,NA,8.2333333333,5.9766666667,NA,111.3,NA,NA,51.6,61.1,NA,1.3813913616,107.9042,NA,NA,NA,NA,15.85667
1984-04-01,471639.8806974791,261943.78442929592,97171.89890803152,95974.26070287712,66365.69364957916,63197.20637262617,NA,57.1889,NA,NA,NA,NA,126.7251,NA,79.55469,NA,NA,NA,NA,NA,NA,NA,8.1666666667,6.0233333333,NA,112.2,NA,NA,52.1,61.4,NA,1.3853794382,107.1606,NA,NA,NA,NA,15.58163
1984-07-01,484484.00517181534,263267.19511455257,96857.97383079385,101453.03774100798,71428.8672832396,65222.057377811325,NA,60.19774,NA,NA,NA,NA,125.9502,NA,80.58031,NA,NA,NA,NA,NA,NA,NA,8.0333333333,5.99,NA,112.4,NA,NA,52.4,61.3,NA,1.4931086376,104.5998,NA,NA,NA,NA,15.41905
1984-10-01,488562.45500489906,263213.125094664,98009.04911400272,103074.86334433475,74738.98466955738,64703.13212020423,NA,61.02777,NA,NA,NA,NA,124.5522,NA,79.36066,NA,NA,NA,NA,NA,NA,NA,7.4,5.9533333333,NA,113.6,NA,NA,53.1,61.7,NA,1.5615535774,103.162,NA,NA,NA,NA,16.73835
1985-01-01,485899.4301138871,264256.5520955179,97362.87395501875,96618.06094237384,75743.65959494964,67569.90854334159,NA,61.67104,-5.1,NA,NA,91.06666666666666,122.8752,-63,79.80416,-20.533333333333335,NA,NA,NA,NA,NA,NA,7.5333333333,6.14,NA,113.5,NA,NA,53.4,61.3,NA,1.664987925,101.9745,-8.3,97.3,NA,0.3640579283237457,18.07693
1985-04-01,490769.3549145786,266125.6382994878,97498.92398849229,100965.81255975792,75417.01774725442,66074.23280085187,NA,62.12756,-4.133333333333333,NA,NA,98.96666666666667,121.7517,-56.4,80.1368,-15.766666666666666,NA,NA,NA,NA,NA,NA,7.2333333333,5.8466666667,NA,113.4,NA,NA,53.7,60.8,NA,1.5782046497,102.0706,-8.533333333333333,98.36666666666667,NA,0.42604832847913104,19.76702
1985-07-01,497161.17965298425,268790.7512870136,98189.57415841885,101797.18786903344,76636.58730932111,67356.2584372805,NA,62.66708,-4.3,NA,NA,100.60000000000001,122.3859,-48,81.55048,-17.933333333333334,NA,NA,NA,NA,NA,NA,6.7,4.9466666667,NA,112.5,NA,NA,53.5,60,NA,1.4561933638,103.7337,-7.133333333333334,99.3,NA,0.3100302716096242,22.16142
1985-10-01,500144.02953090693,271260.1927501523,98754.67429745525,104727.51395912857,75449.69193177437,66481.20800288423,NA,63.35185,-1.9333333333333333,NA,NA,101.66666666666666,122.1211,-39.833333333333336,81.05154,-11.133333333333333,NA,NA,NA,NA,NA,NA,6.7,4.86,NA,113.9,NA,NA,54.6,60.3,NA,1.3211441349,105.8312,-5.8999999999999995,101.93333333333334,NA,0.31823767224947613,26.52482
1986-01-01,497282.9546480004,273550.93730949145,98090.1741339626,102093.5879792957,75757.33425365845,67872.70869365893,NA,63.5801,-3.8666666666666667,NA,NA,104.83333333333333,121.7679,-40.233333333333334,80.74662,-10.3,NA,NA,NA,NA,NA,NA,6.3333333333,4.6066666667,NA,112.5,NA,NA,54,59.5,NA,1.2001213466,108.9109,-2.9,102.26666666666667,NA,0.3424444645643234,30.31564
1986-04-01,503005.1044138135,277656.74683055724,99450.52446866121,103224.78840010757,74548.61442080497,69297.10940076598,NA,63.74611,-5.266666666666667,NA,NA,105.16666666666667,122.8449,-34.53333333333333,84.5719,-10.5,NA,NA,NA,NA,NA,NA,6,4.6,NA,112.4,NA,NA,54.1,59.2,NA,1.148583125,109.1437,-1.4333333333333333,102.63333333333333,NA,0.8521142502625784,30.91071
1986-07-01,506718.50426183746,279257.94620617526,100078.34962313039,104137.9387398038,74668.38643154335,68910.50920884828,NA,63.80836,-6.1,NA,NA,103.5,123.2364,-28.233333333333334,83.62944,-7,NA,NA,NA,NA,NA,NA,6,4.5966666667,NA,111.5,NA,NA,53.7,58.6,NA,1.0667934671,111.4276,0.3333333333333333,103.43333333333334,NA,0.46464596192042035,29.6531
1986-10-01,511771.02905505575,280639.7681217581,99837.69956392121,107749.5650833458,74004.15300943544,69398.85945127718,NA,63.55936,-8.4,NA,NA,100.43333333333332,123.0557,-28.833333333333332,84.48874,-8.1,NA,NA,NA,NA,NA,NA,6.3,4.7366666667,NA,111.4,NA,NA,53.8,58.4,NA,1.0264866238,113.1402,0.3,102,NA,0.3366326292355855,30.35869
1987-01-01,498926.5795807328,279279.8717577674,99717.34953431046,99504.11201599843,72686.51089505677,70289.20989326874,NA,62.95758,-12,NA,NA,99.6,121.7648,-33.266666666666666,83.04733,-5.166666666666666,NA,NA,NA,NA,NA,NA,6.0666666667,4.2033333333,NA,110.2,NA,NA,53.3,57.9,NA,0.9405214155,116.0551,-1.3,99.26666666666667,NA,0.3966530164082845,26.92324
1987-04-01,510127.45412232133,287625.92199052864,99706.89953173936,107313.4399211052,75289.07094054203,71825.63565598776,NA,64.22338,-10.833333333333334,NA,NA,98.63333333333334,121.3406,-28.5,86.7063,-7.533333333333333,NA,NA,NA,NA,NA,NA,5.8333333333,3.8166666667,NA,110.1,NA,NA,53.2,57.8,NA,0.9229841039,114.5181,-2.6,99.76666666666667,NA,0.560960054397583,26.77608
1987-07-01,513658.1539778225,288868.4105621226,99842.8995652006,107940.36515432435,75572.18887450409,72029.16075702255,NA,63.64236,-8.3,NA,NA,101.06666666666666,121.4214,-29.733333333333334,87.31612,-7.566666666666666,NA,NA,NA,NA,NA,NA,6.5,3.9666666667,NA,111,NA,NA,53.7,58.2,NA,0.9403680279,113.4082,-3.6333333333333333,100.8,NA,0.45361511905988056,29.26238
1987-10-01,521876.15364148945,293549.9426314472,100638.24976088741,109412.26570187829,76476.0163168409,73260.336368208,NA,64.82515,-7.733333333333333,NA,NA,98.53333333333333,121.7521,-31.53333333333333,89.33964,-4.166666666666667,NA,NA,NA,NA,NA,NA,6.6,4.1433333333,NA,111.5,NA,NA,53.9,58.4,NA,0.8720083034,114.4747,-5.066666666666666,100.53333333333333,NA,0.32845259706179303,22.21476
1988-01-01,517142.87883520534,287441.1034922356,100915.52482910774,107824.71511130198,72278.49607826253,71449.18546910875,NA,64.90815,-6.566666666666666,NA,NA,99.33333333333333,121.1222,-33.8,87.34384,-4.133333333333333,NA,NA,NA,NA,NA,NA,6.3333333333,3.4233333333,NA,110.2,NA,NA,53.1,58,NA,0.8570274513,114.3748,-6.633333333333334,100.4,NA,0.3297735850016276,19.85249
1988-04-01,526517.8284515224,294037.304475125,100789.9747982176,110195.99099342778,79018.52786101254,74745.88710567141,NA,65.69668,-2.033333333333333,NA,NA,103,121.9064,-28.866666666666667,88.95157,-4.4,NA,NA,NA,NA,NA,NA,6.5,3.6466666667,NA,110.6,NA,NA,53.2,58.3,NA,0.8726729828,112.4987,-5.733333333333333,103.93333333333334,NA,0.259469673037529,20.95201
1988-07-01,532483.6532073627,297654.60587784695,101375.97494239622,112103.89170317583,80542.93981484376,76516.33798456617,NA,66.4437,0.8999999999999999,NA,NA,102.6,122.6417,-23.866666666666667,89.81087,-6.6000000000000005,NA,NA,NA,NA,NA,NA,6.7,5.1066666667,NA,110.2,NA,NA,52.9,58.3,NA,0.9541217795,109.7379,-5.2,105.66666666666667,NA,0.2418761799732844,22.58812
1988-10-01,538753.902950744,298189.16009341663,102673.50026163745,113235.01712395983,83123.52540876587,78490.31396449573,NA,67.75099,2.433333333333333,NA,NA,107.26666666666667,122.2853,-21.6,90.33754,-3.466666666666667,NA,NA,NA,NA,NA,NA,6.4333333333,5.1466666667,NA,111,NA,NA,53.2,58.8,NA,0.9077987351,110.104,-3.1,107.46666666666667,NA,0.26183410982290906,24.26601
1989-01-01,544384.6527202977,300285.57451361633,98791.24930645412,118761.64417989113,86020.17811430672,79462.16444694588,NA,67.85474,3.3666666666666667,NA,NA,106.33333333333333,121.3797,-21.166666666666668,91.22456,-1.9333333333333333,NA,NA,NA,NA,NA,NA,6.8666666667,6.2666666667,NA,109.9,NA,NA,52.5,58.3,NA,0.9456854635,108.9401,-3.966666666666667,107.46666666666667,NA,0.36562180519104004,25.42594
1989-04-01,546576.0776306106,300601.7999885262,99848.1495664923,115845.09309492038,87272.37186214124,81303.76536116125,NA,68.80928,5.733333333333333,NA,NA,108.96666666666667,121.3958,-17.03333333333333,91.47403,-3.3333333333333335,NA,NA,NA,NA,NA,NA,6.9666666667,6.84,NA,110.2,NA,NA,52.6,58.6,NA,0.9887021537,107.8739,-2.533333333333333,109.76666666666667,NA,0.5100585122903188,26.62443
1989-07-01,551567.6524263234,305581.99758042896,99544.67449182573,119661.16951451878,88742.3351748979,82473.81594200272,NA,69.84682,5.733333333333333,NA,NA,108.56666666666666,122.9781,-12.033333333333333,91.80666,-1.5,NA,NA,NA,NA,NA,NA,6.8666666667,7.19,NA,110.2,NA,NA,52.5,58.7,NA,0.9835892349,107.325,-1.1666666666666667,110.6,NA,0.18602262934048971,30.06116
1989-10-01,557959.2521647383,310295.62534040463,98937.77434250493,122005.32038655394,86727.9354501478,85139.51726532154,NA,70.8221,7.333333333333333,NA,NA,112.8,124.1551,-7.666666666666667,93.66386,3.566666666666667,NA,NA,NA,NA,NA,NA,7.4,8.1766666667,NA,111.5,NA,NA,53.1,59.4,NA,0.9269040084,110.1171,-0.6333333333333333,112.16666666666667,NA,0.3814481645822525,30.5322
1990-01-01,569540.8266907461,312584.19929452497,100570.19974414447,128121.2976617263,93059.70242234286,86485.4929334965,NA,71.61062,7.433333333333334,NA,NA,113.06666666666666,126.2463,-4.433333333333334,95.68739,7.333333333333333,NA,NA,NA,NA,NA,NA,8.305,8.3633333333,NA,111.4,NA,NA,53,59.5,NA,0.8644923127,112.8062,-0.6,112.5,NA,0.31374678512414295,34.85062
1990-04-01,572341.0515761429,316124.9929604899,101627.10000418266,127521.6474386536,90152.29998509308,87421.56839818705,NA,71.92188,8.966666666666667,NA,NA,113.83333333333333,129.1848,-1.8333333333333335,96.49124,12.633333333333333,NA,NA,NA,NA,NA,NA,8.77,8.3,NA,109.8,NA,NA,52.2,58.7,NA,0.8579989058,111.7308,-0.6666666666666666,114.16666666666666,NA,0.5341366827487946,35.64554
1990-07-01,584394.176082852,319175.35179111897,101229.44990634541,129484.17316872241,101792.93445893793,94147.09673690247,NA,73.7272,11.666666666666666,NA,NA,113.73333333333333,130.2448,-1.2333333333333334,104.225,15.700000000000001,NA,NA,NA,NA,NA,NA,8.8825,8.3933333333,NA,109.4,NA,NA,51.9,58.5,NA,0.8146924835,111.0938,-1.4666666666666666,115.76666666666667,NA,0.7960586945215861,33.39701
1990-10-01,594681.9756618094,321374.02854482917,101721.27502735335,132182.59917254958,107063.32792082014,99081.84918663329,NA,74.55722,10.933333333333334,NA,NA,113,129.4247,-2.7,101.9242,22.066666666666666,NA,NA,NA,NA,NA,NA,8.9483333333,8.8966666667,NA,109.9,NA,NA,52.2,58.8,NA,0.7675513721,112.1283,-3.9,114.53333333333333,NA,0.6924334565798441,28.77849
1991-01-01,610852.7,332871.7,101610.1,134406.9,111187.1,100720.3,NA,76.28201,-2.833333333333333,5.233333,NA,NA,129.7501,-11.966666666666667,107.0523,11.466666666666667,NA,NA,NA,NA,NA,NA,8.5683333333,9.1733333333,NA,108.6,NA,NA,50.4,59.5,NA,0.7826344825,111.9055,-7.6000000000000005,104.06666666666666,NA,1.0200292070706685,28.75214
1991-04-01,607983.7,331875.7,103455.8,135787.8,104666.6,101279.5,NA,75.30706,-7.066666666666666,5.333333,NA,NA,131.4477,-17.7,106.5534,5.6,NA,NA,NA,NA,NA,5.20453074971705,8.3866666667,9.1066666667,NA,108.8,NA,NA,50.1,60,NA,0.8864437775,108.0027,-7.533333333333333,100.9,NA,0.30333829422791797,31.36825
1991-07-01,606940.4,326203,106185.9,135732.5,109734.3,102604,NA,73.96229,-10.3,5.6,NA,NA,130.3459,-15.8,104.2527,-2.9,NA,NA,NA,NA,NA,0.703942635458854,8.5358333333,9.2433333333,NA,110.3,NA,NA,50.4,61.4,NA,0.8916078255,108.9637,-13.4,95.4,NA,0.5885840257008871,30.52321
1991-10-01,615895.4,331962.3,107301,139212.4,109970.8,102397.9,NA,75.10535,-11.933333333333334,5.9,NA,NA,129.0533,-14.766666666666667,103.0053,-6.5,NA,NA,NA,NA,NA,0.101425523631637,8.2916666667,9.4633333333,NA,111,NA,NA,51,61.3,NA,0.8318548476,112.0971,-11.166666666666666,95.36666666666667,NA,0.4088914692401886,28.96549
1992-01-01,624154.8,337786.7,109161.2,143543.9,111272.2,105988.6,NA,76.48373,-14.2,6.1,NA,NA,129.2736,-15.399999999999999,103.8092,-13.4,NA,NA,NA,NA,NA,1.48946615729009,7.965,9.6133333333,NA,110.9,NA,NA,50.7,61.6,NA,0.8279690293,112.6913,-12.133333333333333,92.9,NA,0.31789716084798175,30.3754
1992-04-01,620416.3,337353.7,110545.4,141997.2,105967,102957,NA,74.60106,-17.433333333333334,6.4,NA,NA,130.0583,-20.766666666666666,101.8688,-20.833333333333336,NA,NA,NA,NA,NA,2.89227893808204,8.0591666667,9.7633333333,NA,111.6,NA,NA,50.9,62.1,NA,0.8253784838,112.7666,-16.066666666666666,88.9,NA,0.3845093746980031,31.15619
1992-07-01,618851.4,338696,112006.6,137909.7,108873,102486.1,NA,72.24771,-23.433333333333334,6.766667,NA,NA,130.7718,-21.03333333333333,102.0628,-24.599999999999998,NA,NA,NA,NA,NA,3.3942970972854,7.9391666667,9.72,NA,111.7,NA,NA,51.1,62.1,NA,0.74878696,116.3978,-14.700000000000001,85.73333333333333,NA,0.3713617225488027,27.50674
1992-10-01,617025.6,341597.1,112237.3,138406.8,103872,103928.3,NA,70.6676,-35.6,7.1,NA,NA,130.7086,-21.266666666666666,104.0309,-25.633333333333333,NA,NA,NA,NA,NA,-0.345706811376112,7.3775,8.9733333333,NA,111.5,NA,NA,51.6,61.2,NA,0.7923149422,118.2057,-19.233333333333334,76.13333333333334,NA,0.27171672880649567,25.6033
1993-01-01,612135.2,339042.4,112722.8,135249.2,100308.3,94061.6,NA,68.0453,-36.03333333333333,7.4,NA,NA,129.3562,-20.366666666666667,98.81967,-27.733333333333334,NA,NA,NA,NA,NA,0.216366955625524,6.8916666667,8.3233333333,NA,113.3,NA,NA,52,62.8,NA,0.8358940535,119.9492,-22.166666666666668,75,NA,0.313943217198054,27.58064
1993-04-01,612396,337440.1,112319,134236.6,98044.7,94738.5,NA,67.10397,-35.833333333333336,7.6,NA,NA,129.6901,-24.333333333333332,97.90494,-26.233333333333334,NA,NA,NA,NA,NA,1.69754911153128,6.7716666667,7.6766666667,NA,115.1,NA,NA,52.7,63.9,NA,0.827321393,118.7798,-21.166666666666668,75.73333333333333,NA,0.4335618019104004,28.18278
1993-07-01,615786.6,339778.6,111934.5,134844.1,98348.7,96151.2,NA,67.03673,-33.266666666666666,7.9,NA,NA,129.9942,-26.3,99.76213,-21.066666666666666,NA,NA,NA,NA,NA,-0.021036878451974,6.39,6.8266666667,NA,116.9,NA,NA,53.6,64.8,NA,0.8577262168,118.3619,-21.5,77.16666666666667,NA,0.3027479350566864,31.06558
1993-10-01,615091.1,341684.1,111646.1,133076.7,100173.1,96357.2,NA,67.64188,-27.733333333333334,8.2,NA,NA,130.7803,-25.066666666666666,97.90494,-25.46666666666667,NA,NA,NA,NA,NA,0.808941671239416,5.9325,6.3533333333,NA,119.6,NA,NA,55.2,65.8,NA,0.8603508485,118.2073,-21.933333333333334,80.10000000000001,NA,0.2578279723723729,34.42584
1994-01-01,623980.9,342365.9,115294.3,137113.4,103416.5,98306.7,NA,68.24702,-22.03333333333333,8.466666,NA,NA,130.4561,-22.433333333333334,97.40812,-22.7,NA,NA,NA,NA,NA,-0.383496726754151,6.0983333333,5.88,NA,117.4,NA,NA,55.4,63.1,NA,0.8815694616,117.204,-20.599999999999998,84.56666666666668,NA,0.2843766063451767,35.4052
1994-04-01,627719.5,343751.6,115986.4,138678.4,108281.6,102515.6,NA,69.15474,-14.866666666666667,8.533334,NA,NA,131.4258,-22.4,96.37469,-21.866666666666667,NA,NA,NA,NA,NA,-0.712028292681299,6.7742936508,5.2866666667,NA,118,NA,NA,56,63.2,NA,0.8496478051,118.5526,-12.7,92.43333333333334,NA,0.280265877644221,35.63397
1994-07-01,631197.1,344747.6,116044.1,139157.1,107842.4,104605.3,NA,69.4237,-9.7,8.433333,NA,NA,131.845,-23.3,96.70806,-25.099999999999998,NA,NA,NA,NA,NA,0.290275441719001,7.1670700797,5.0133333333,NA,119.1,NA,NA,56.7,63.5,NA,0.7987060907,120.7127,-7.966666666666667,97.2,NA,0.537504623333613,34.73944
1994-10-01,638065.5,346263.3,117255.3,142397.6,108416.7,106577.4,NA,71.67619,-2.7666666666666666,8.266666,NA,NA,131.707,-24.900000000000002,97.77481,-24.46666666666667,NA,NA,NA,NA,NA,0.28234446024249,7.4979603175,5.2766666667,NA,120.3,NA,NA,57.9,63.4,NA,0.7892301478,120.2215,-7.2,101.13333333333334,NA,0.32302653789520264,33.52553
1995-01-01,635544.2,345462.2,116361.2,138678.4,112673.6,107018.4,NA,70.80209,-1.9,8.133333,NA,NA,130.7782,-30.866666666666667,98.17485,-24.433333333333334,NA,NA,NA,NA,NA,1.33096249071181,7.4324334651,5.11,NA,116.6,NA,NA,57.7,59.5,NA,0.7565926827,123.4503,-9.166666666666668,100.2,NA,0.37940282622973126,33.12646
1995-04-01,641021.5,348320.1,118072.4,140261.9,113721,109961.7,NA,71.0038,-6.166666666666667,8.1,NA,NA,130.8824,-38.833333333333336,98.84157,-25.366666666666667,NA,NA,NA,NA,NA,0.433342867229536,6.9112380952,4.6,NA,117.9,NA,NA,58.2,60.5,NA,0.7138657245,124.8601,-8.433333333333334,104.43333333333334,31.7,0.3594593306382497,33.05642
1995-07-01,642064.8,349532.6,119937.4,139746.3,114531.8,110785.8,NA,70.33141,-10.466666666666667,8.266666,NA,NA,130.0103,-44.766666666666666,98.20818,-25.133333333333333,NA,NA,NA,NA,NA,0.593323925770961,6.7312353347,4.4033333333,NA,118.3,NA,NA,58.6,60.3,NA,0.7323063184,122.8116,-8.966666666666667,103.4,34.56666666666667,0.39277459184328717,35.30302
1995-10-01,642412.6,351091.5,121552.5,138715.3,116221.1,112022,NA,69.45731,-12.766666666666666,8.433333,NA,NA,129.8385,-48.733333333333334,98.14151,-23.7,NA,NA,NA,NA,NA,0.720478614313036,6.327264373,4.0133333333,NA,119.3,NA,NA,59.9,60,NA,0.7279944235,122.6589,-11.633333333333333,101.76666666666667,35,0.2668338616689046,34.44191
1996-01-01,637717.7,353224.2,120740.1,131387.3,117868.4,112419.3,NA,69.52455,-20.133333333333333,8.566667,NA,NA,128.1854,-49.766666666666666,97.07475,-24,88.26666666666667,91.83333333333333,94.53333333333333,66.03333333333333,87.1,0.194043131485611,6.1789321789,3.44,NA,120.1,NA,NA,60.1,60.6,NA,0.7508321275,120.93,-16.4,97.3,36.233333333333334,0.2554211914539337,36.89865
1996-04-01,646759.7,354826.4,121624.5,141679.6,118375.1,113155,NA,69.92799,-21.966666666666665,8.766666,NA,NA,127.2073,-47.833333333333336,97.6748,-23.333333333333332,88.56666666666666,91.96666666666667,95.36666666666666,66.66666666666667,87.36666666666667,-1.4931643208,6.4606491228,3.3366666667,NA,121.6,NA,NA,60.8,61.4,NA,0.778135114,117.9083,-17.166666666666668,95.53333333333333,32.93333333333333,0.2083472659190496,37.75591
1996-07-01,649020.1,355389.3,123451,141329.7,121314.2,113920.2,NA,70.39865,-18.933333333333334,9,NA,NA,126.4526,-50.6,97.74148,-17.46666666666667,88.83333333333333,92.5,94.23333333333333,66.86666666666666,88.36666666666667,0.392428353629226,6.3358783487,3.2633333333,NA,122.7,NA,NA,61.6,61.6,NA,0.7658470658,118.5273,-16.833333333333332,98.03333333333333,35.833333333333336,0.223723366856575,38.25843
1996-10-01,655106.1,356645.2,123393.3,141587.5,126719.4,118334.6,NA,70.76846,-15.433333333333334,9.3,NA,NA,125.531,-51.733333333333334,96.97475,-18.1,88.76666666666667,92.23333333333333,93.16666666666666,68.46666666666667,87.76666666666667,-0.650453032735543,5.886053391,3.18,NA,124.3,NA,NA,63,61.7,NA,0.7825322242,116.4949,-17.8,99.43333333333334,36.46666666666667,0.15603733311096826,40.61557
1997-01-01,651693.9,357576.1,123989.3,137021.4,129085.2,121815,NA,71.13828,-11.466666666666667,9.533334,NA,NA,123.7082,-47.53333333333333,96.27469,-20.1,89.73333333333333,93.03333333333333,95.1,68.96666666666667,89.13333333333334,0.399172218451715,5.6879513557,3.1966666667,NA,124.8,NA,NA,63,62.3,NA,0.8478071543,114.3041,-17.966666666666665,101,35.63333333333333,0.15681361158688864,45.90369
1997-04-01,659257.6,358355.6,124469.9,139985.7,132835.2,122962.8,NA,72.046,-8.733333333333334,9.7,NA,NA,122.9023,-49.96666666666667,96.74139,-23.099999999999998,89.8,93.1,96.16666666666667,68.3,89.23333333333333,-1.1813284035,5.7821669072,3.18,NA,125.8,NA,NA,63.7,62.6,NA,0.8758941217,112.4655,-16.900000000000002,102.36666666666667,37,0.17401781678199768,50.91035
1997-07-01,661431,357576.1,124450.7,140225,139929.6,127053.7,NA,73.02095,-4.133333333333333,9.7,NA,91.23333333333333,121.3856,-50.800000000000004,94.64122,-25.133333333333333,90.26666666666667,93.76666666666667,95.7,69.03333333333333,90.43333333333334,-0.2650933182,5.6030830039,3.2366666667,NA,126.3,NA,NA,64.2,62.6,NA,0.9245179796,111.1084,-15.833333333333332,104.1,36.36666666666667,0.10054334253072739,57.6945
1997-10-01,666299.6,360131.2,122508.9,141771.6,141821.5,128701.9,NA,74.13039,-1.4666666666666668,9.7,NA,92.23333333333333,121.0479,-50.06666666666666,95.47462,-23.166666666666668,90.06666666666666,93.53333333333333,95.6,69.13333333333333,89.83333333333333,0.0044837097,5.4873500798,3.6866666667,NA,127.5,NA,NA,64.9,63,NA,0.8984080075,112.6092,-13.566666666666666,106.43333333333334,37.4,0.12483170876900355,55.83604
1998-01-01,672603.2,362090.6,127065.5,145454,144870.9,133580.2,NA,75.74411,-0.2333333333333333,9.666667,NA,95.76666666666667,120.2755,-49.13333333333333,96.67472,-20.866666666666667,90.23333333333333,93.83333333333333,96.9,67.3,90.26666666666667,-0.6806993743,5.0003088023,3.5333333333,NA,127.5,NA,NA,64.6,63.4,NA,0.9299376735,112.423,-12.766666666666667,107.96666666666667,40.1,0.19783726334571838,62.61505
1998-04-01,670081.7,360618.3,127507.7,143815.4,147337.3,136699.7,NA,75.71049,-2.533333333333333,9.5,NA,96.46666666666667,120.2632,-44.266666666666666,95.1746,-21.5,90.53333333333333,94.16666666666667,97.56666666666666,67.03333333333333,90.53333333333333,1.4136207331,4.8884122807,3.6066666667,NA,128.1,NA,NA,65.1,63.5,NA,0.9170872042,112.6427,-10.566666666666666,108.8,44.3,0.27629341185092926,73.05956
1998-07-01,672864,363346.3,127526.9,145288.3,145749.3,137523.8,NA,75.74411,-6,9.3,NA,96.2,119.7382,-40.7,96.008,-17.366666666666667,90.83333333333333,94.76666666666667,96.39999999999999,66.56666666666666,91.66666666666667,0.1908831022,4.3903099316,3.51,NA,129.4,NA,NA,65.5,64.4,NA,0.9014587157,114.602,-6.2,109.73333333333333,46.833333333333336,0.19552873571713766,71.12335
1998-10-01,672516.2,366334.2,127353.8,144017.9,143215.5,136935.2,NA,74.76915,-12.033333333333333,9.066667,NA,92.53333333333333,120.2751,-37.833333333333336,96.90807,-21.1,90.4,94.53333333333333,95.53333333333333,65.66666666666666,90.9,0.858341445,4.0161738817,3.5266666667,NA,131.9,NA,NA,67,65.3,61.1,0.8497330204,115.9217,-4.8,107.63333333333334,46.96666666666667,0.23247108360131583,62.07782
1999-01-01,680319.2,371920.4,131271.2,148676.1,144060.1,142571,NA,75.07172,-16.366666666666667,8.833333,NA,92.39999999999999,120.0224,-32.06666666666667,97.24144,-19.666666666666668,90.46666666666667,94.56666666666666,96.56666666666666,64.93333333333334,91,-1.17519876866511,3.862942029,3.0907319,NA,129.4,NA,NA,67.9,61.4,63.5,0.8908650354,114.3198,-5.733333333333333,106.66666666666667,49.43333333333334,0.2894759525855382,66.40587
1999-04-01,679971.4,373392.7,130406,149670.3,151560.4,147044.7,NA,75.77773,-17.066666666666666,8.633333,NA,90.86666666666666,119.3726,-30.53333333333333,94.90791,-21.666666666666668,91.03333333333333,94.53333333333333,96.6,69.13333333333334,90.9,1.5746202754,4.0741938179,2.6340295667,NA,131.5,NA,NA,69.2,62.4,62.6,0.9462974243,112.1788,-8.033333333333333,104,44.03333333333333,0.5483492215474447,68.20328
1999-07-01,688839.5,373306.1,131444.2,152119.1,154905.1,150635.5,NA,76.92078,-12.833333333333334,8.466666,NA,92.56666666666666,118.9959,-30.866666666666667,94.84124,-19.066666666666666,91.43333333333334,95.13333333333334,94.53333333333333,71.33333333333333,92.06666666666666,-0.841110873259454,4.8653030303,2.6993939333,NA,132.9,NA,NA,69.6,63.3,61.9,0.953590795,111.581,-7.933333333333333,101.73333333333333,27.866666666666667,0.17128769556681314,69.51551
1999-10-01,692143.3,377679.6,130406,151069.7,158047.2,150782.7,NA,77.72765,-7.5,8.3,NA,92.96666666666667,119.1512,-35.733333333333334,96.30803,-15.166666666666666,91.36666666666666,94.9,93.83333333333333,72.2,91.5,0.264039999166821,5.16,3.429798,NA,136.4,NA,NA,70.1,66.3,61.7,0.9634983378,109.9388,-6.466666666666667,109.96666666666667,48.266666666666666,0.24383201201756796,74.39943
2000-01-01,702902.4,380169.6,134044.5,154162.8,165386.6,155903.1,NA,80.28351,-3.2333333333333334,8.133333,NA,96.83333333333333,118.7667,-39.833333333333336,96.77473,-16.1,91.9,94.86666666666667,95.16666666666667,75.43333333333334,91.63333333333333,-0.0637336786,5.4603795721,3.5423161,6.993333333333333,138.8,NA,9.31606898769708,69.8,69,61.9,1.01289991,107.8875,-4.866666666666666,111.06666666666666,45.56666666666667,0.1457124799489975,93.66713
2000-04-01,708814.3,383504,133352.4,154144.4,171637.2,160465.1,NA,82.44201,-0.5333333333333333,8,NA,97.3,118.8579,-40.4,97.17477,-15.733333333333333,92,94.7,95.63333333333334,76.96666666666667,91.6,-0.0542325186,5.2650336701,4.2630168667,7.1066666666666665,141.5,NA,9.117819151389872,70.1,71.4,61.1,1.0707995253,105.5589,-4.466666666666667,110.2,38.1,0.16835812230904898,91.14356
