date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,industrial_confidence,unemployment_rate,employment_rate,employment_expectations,house_price_real,construction_confidence,retail_sales_volume,retail_confidence,cpi_index,core_cpi_index,food_price_index,energy_price_index,services_price_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,household_mortgage_loans,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,government_debt_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,economic_sentiment_indicator,services_confidence,geopolitical_risk,share_price_index
1996-07-01,67139.3,36526.4,15120.3,17545.4,18756.3,20849.3,NA,54.78074,-14.9,4.7,NA,82.06666666666666,105.4895,-28.633333333333333,86.11079,-15.866666666666667,87.2,NA,87.35,77.83,NA,88.484,6.4301333333,3.42,NA,110.6,NA,NA,42.4,71.4,NA,0.7654,105.8753,-14.6,87.36666666666666,NA,83.50964609781902,1053.72998046875
1996-10-01,67105.6,36447.9,15095.7,17340.6,19664.1,21101.9,NA,55.34375,-12.3,4.6,NA,86.56666666666666,103.0202,-28,86.69474,-14.966666666666667,87.55,NA,87.43666666666667,79.96333333333332,NA,89.147,5.9535,3.33,NA,111.8,NA,NA,43,72.1,NA,0.7823666667,104.2996,-14.8,97.03333333333333,22.033333333333335,62.63802591959635,1144.3666585286458
1997-01-01,67998.3,36381.1,15389.1,17281.5,20019.3,21763.7,NA,57.17352,-8.966666666666667,4.666667,NA,91.73333333333333,107.083,-25.933333333333334,87.61239,-15.066666666666666,88.04333333333334,NA,88.64,79.94666666666667,NA,88.238,5.7098,3.3233333333,NA,111.7,NA,NA,42.8,72.2,NA,0.8476333333,102.6457,-17.233333333333334,96.7,18.233333333333334,54.367478688557945,1211.1466471354167
1997-04-01,67860.2,36464.2,15400.4,17325.4,20754.1,21870.2,NA,57.03277,-4.4,4.7,NA,89.93333333333334,104.7304,-27.5,87.61977,-18.666666666666668,88.16,NA,89.58,79.28,NA,88.591,5.8221666667,3.4166666667,NA,116,NA,NA,43.8,75.6,NA,0.8764333333,101.7852,-15.366666666666665,97.9,17.166666666666668,51.822041829427086,1356.7366536458333
1997-07-01,68372.4,36518,15480.7,17444.7,21475.2,22845.2,NA,58.46844,-0.3666666666666667,4.8,NA,93.1,109.4069,-32.46666666666667,87.49486,-18.233333333333334,88.19,NA,89.08,79.13666666666667,NA,88.763,5.6483666667,3.4433333333,NA,118.7,NA,NA,44.3,77.8,NA,0.9238,100.1919,-13.333333333333334,100.83333333333333,18.733333333333334,46.32327016194662,1355.5633544921875
1997-10-01,69017.1,36692.2,15482.5,17776.5,22196.8,23014.5,NA,59.65076,0.7666666666666667,4.866667,NA,102.03333333333333,105.0843,-29.366666666666667,88.25546,-12.966666666666667,88.48,NA,89.75333333333333,79.45333333333333,NA,88.616,5.5510333333,3.8066666667,NA,119.5,NA,NA,44.3,78.6,NA,0.8977333333,101.2733,-11,104.06666666666666,23.5,51.145982106526695,1291.78662109375
1998-01-01,69972.1,37341.1,15872,17770,22294.2,23643.7,NA,62.57841,1.9333333333333333,4.933333,NA,100.1,103.1422,-29.766666666666666,89.87721,-9.533333333333333,88.97333333333333,NA,91.31,78.09333333333333,NA,88.472,5.0767,3.64,NA,117.1,NA,NA,43.5,77,NA,0.9295333333,100.9054,-8.266666666666667,107.43333333333334,29.133333333333333,62.6473274230957,1483.510009765625
1998-04-01,70575.2,37290,15843.3,18004.3,22998.8,23635,NA,63.22586,3.6666666666666665,4.833333,NA,102.33333333333333,98.8659,-33.06666666666667,90.13003,-8.733333333333334,89.03333333333333,NA,91.89666666666666,76.77,NA,88.435,4.9639,3.6566666667,NA,118.8,NA,NA,43.7,78.6,NA,0.9166666667,101.0031,-6.9,107.7,26.5,73.92638142903645,1513.239990234375
1998-07-01,70704.9,37758.4,15814.9,18005.1,22893.8,23654,NA,64.09853,-3.033333333333333,4.666667,NA,102.93333333333332,101.9975,-30.966666666666665,90.07399,-6.233333333333333,88.8,NA,90.57666666666667,76.04333333333332,NA,89.009,4.5864666667,3.5833333333,NA,119.3,NA,NA,43.6,79.2,NA,0.9013666667,101.5523,-7.466666666666667,105.89999999999999,30.233333333333334,71.19423929850261,1134.6566569010417
1998-10-01,71364.5,37802.5,15881.6,18231.9,22876,23567.1,NA,64.15483,-11.633333333333333,4.4,NA,103.7,97.9225,-26.96666666666667,89.90628,-11,88.97666666666667,NA,90.51666666666667,75.58,NA,88.768,4.2269333333,3.5233333333,NA,120.7,NA,NA,43.7,80.4,NA,0.8499666667,102.9133,-6.3,100.23333333333333,23.6,66.10982259114583,1108.9366861979167
1999-01-01,71983.3,37986.8,15660.7,17911.8,23096.6,23774.9,NA,63.76072,-12.166666666666668,4.233333,68.6656,104.9,98.1887,-26.46666666666667,89.77666,-11.7,89.17666666666666,NA,91.31333333333333,74.84666666666666,NA,89.151,3.9971333333,3.0907319,NA,119.1,NA,NA,43.4,79.2,69.7,0.8908650354,102.2525,-6.6,100.26666666666667,23.266666666666666,68.56696192423503,1220.3500162760417
1999-04-01,72657.1,38256.6,15885.1,18041.6,23637.7,24049.2,NA,66.12536,-15.066666666666666,4.2,68.58568,100.66666666666667,98.0992,-20.6,92.39668,-10.833333333333334,89.23333333333333,NA,90.72333333333333,75.67999999999999,NA,88.984,4.2609,2.6340295667,NA,119.8,NA,NA,43.7,79.6,70.4,0.9462974243,100.9241,-4.266666666666667,98.03333333333333,17.866666666666667,90.34989674886067,1196.0199788411458
1999-07-01,73794.1,38542.6,15989.7,18629,24452.7,24892.7,NA,66.77282,-2.966666666666667,4.033333,68.56554,106.03333333333333,97.5141,-15.866666666666667,95.75605,-3.3333333333333335,89.20666666666666,NA,88.67,77.82,NA,88.204,5.0812666667,2.6993939333,NA,123,NA,NA,44.6,82,70.1,0.953590795,100.0826,-1.5999999999999999,106.86666666666666,23.233333333333334,64.86100896199544,1149.9066975911458
1999-10-01,74456.8,39097.8,17861,18352.5,25496.4,25441,NA,69.72861,-0.7000000000000001,4.1,68.35089,103.3,95.833,-17.766666666666666,97.40894,-4.833333333333333,89.99333333333333,92.05,90.22666666666667,80.28666666666668,87.7,88.576,5.3843,3.429798,NA,125.9,NA,NA,45.5,84.1,69.5,0.9634983378,100.0738,-1.3333333333333333,107.26666666666667,22,72.13409678141277,1153.3999837239583
2000-01-01,74468.3,39440.1,15814.5,18845.1,26356.3,25907.1,NA,68.5463,6.666666666666666,4.233333,68.46355,110.46666666666667,98.225,-18.866666666666667,93.89455,2.8666666666666667,90.74666666666667,91.82000000000001,91.98666666666666,82.28666666666666,87.84,89.556,5.7035333333,3.5423161,5.463333333333333,129.3,NA,9.31606898769708,45.2,84.2,73.7,1.01289991,99.15211,-6.566666666666666,109.83333333333333,21.866666666666667,59.36717224121094,1119.056640625
2000-04-01,75319.2,39605,15956.5,19342.6,27237.6,26787.6,NA,70.74203,10.033333333333333,3.7,68.51994,114.93333333333334,95.9308,-16.366666666666667,95.7377,-3.5,90.92333333333333,91.96666666666667,91.93,83.81333333333333,87.88666666666667,88.995,5.5550333333,4.2630168667,5.77,130.9,NA,9.117819151389872,45.5,85.4,73.7,1.0707995253,98.53336,-5.633333333333334,112.93333333333334,28.733333333333334,64.29447937011719,1134.3499755859375
2000-07-01,76381,39638,16122.8,19226.5,27905.1,27365.9,NA,71.92435,9.566666666666666,3.833333,68.42101,111.13333333333334,93.6677,-17.8,95.4187,-2.333333333333333,91.03666666666666,91.8,91.10666666666667,87.53,88.41,87.977,5.5687666667,4.7376004333,6.04,132.9,NA,9.413398450174792,46.1,86.9,73.6,1.1065821814,98.12923,-5.8,111.26666666666667,27.866666666666667,50.36209233601888,1151.57666015625
2000-10-01,76894.6,40096.9,17607.2,19495.1,29369.9,28869.9,NA,74.00748,9.266666666666667,3.766667,68.4961,104.43333333333334,92.7535,-23.133333333333333,95.24147,-5,91.91,92.48,91.63,90.79333333333334,88.55,88.72,5.3942666667,5.0241283667,6.1866666666666665,132.9,NA,5.755102634599107,45.2,87.7,69.3,1.1501026639,97.80736,-6.966666666666667,110.66666666666667,27.266666666666666,55.637396494547524,1081.0567220052083
2001-01-01,76664.6,40228.6,16255.7,19532,29015,28963.6,NA,73.66968,4.833333333333333,3.633333,68.31284,106.66666666666667,96.5043,-34.66666666666667,94.249,-5.233333333333333,92.54666666666667,93.28333333333333,93.95666666666666,86.70333333333333,89.85666666666667,88.958,5.0691,4.7450545667,6.203333333333333,132.4,NA,3.707458870719482,45.2,87.2,72.3,1.0838351026,98.98064,-7.7,107.13333333333333,24.566666666666666,54.565406799316406,1201.4066569010417
2001-04-01,76444.6,40187.1,16144.9,19274.6,29057.5,28845,NA,72.37476,-6.133333333333333,4,68.44992,99.36666666666667,91.521,-30.23333333333333,92.72485,-5,93.37,93.97,95.04,88.24333333333334,90.63666666666667,89.818,5.2591333333,4.5907510667,6.05,132.9,NA,4.214784799446081,46,86.9,72.4,1.1444160384,98.09935,-7.033333333333333,100.73333333333333,19.333333333333332,61.00331242879232,1210.5533447265625
2001-07-01,76757.5,40208.2,16195.3,18829.5,29279.7,28175.9,NA,73.21927,-11.666666666666666,4.1,68.33821,91.3,94.9971,-37.93333333333334,93.29198,-4.5,93.34,94.18666666666667,94.39,86.73333333333333,91.59,89.136,5.1569333333,4.2678360333,5.91,134.2,NA,2.5460625542442106,47,87.2,72.6,1.121785947,98.45669,-10.266666666666667,94.46666666666667,9.733333333333334,207.94285456339517,1105.9966634114583
2001-10-01,76935.8,40609.8,16561.6,18619,29299.3,28281.9,NA,72.85331,-15.166666666666666,4.3,68.45759,84.6,90.8049,-39.233333333333334,93.11475,-4.466666666666667,93.74000000000001,94.83666666666667,95.2,83.95666666666666,91.81,89.938,4.8355,3.4434801,5.576666666666666,134.6,NA,4.803214955473534,45.5,89.2,70.2,1.1164872654,98.5337,-9.533333333333333,90.83333333333333,0.49999999999999994,351.80511983235675,1142.2133382161458
2002-01-01,77785.3,40172.8,16437.9,19016.4,30193.1,28866.6,NA,72.40291,-13.833333333333332,4.5,68.70898,88.83333333333333,93.2512,-29.266666666666666,92.19318,-7.233333333333333,94.19333333333333,95.20333333333333,97.10666666666667,82.83333333333333,92.64333333333333,89.765,5.1804333333,3.3622242333,5.3933333333333335,134.3,NA,6.765775091710746,45.6,88.7,73,1.1407329855,97.60942,-7.333333333333333,94.39999999999999,8.2,156.8797607421875,1281.9033610026042
2002-04-01,77987.5,40662.4,16390.9,18556.9,30467.9,28744.4,NA,74.71124,-11.799999999999999,4.233333,68.72655,90.96666666666667,90.9862,-33.06666666666667,92.68941,-17.53333333333333,94.86,96.05666666666667,95.74666666666667,84.88666666666667,93.57333333333334,89.734,5.3111333333,3.4460137333,5.390000000000001,135,NA,5.573437085432409,45.8,89.3,72.9,1.0874121115,98.28965,-7.533333333333333,95.63333333333334,13.133333333333333,156.7164306640625,1228.6266276041667
2002-07-01,77982.9,40395.9,16170.5,18470.6,30252.2,28225.4,NA,73.27557,-12.700000000000001,4.4,68.64375,87.86666666666666,93.9129,-32.16666666666667,93.18565,-14.633333333333333,94.92333333333333,96.28,94.71000000000001,84.56333333333333,94.51,89.94,4.8018,3.3573506667,5.36,135.2,NA,6.011420193450268,46.1,89.1,74.4,1.0165822043,99.39962,-10.9,93.4,8.633333333333333,141.58206431070963,1095.7566731770833
2002-10-01,77596.3,40506.8,16622.3,17867.5,30241.8,28502.3,NA,73.47262,-10.933333333333334,4.433333,68.86227,92.36666666666667,91.1541,-36.833333333333336,93.57555,-14.299999999999999,95.29666666666667,96.48333333333333,95.75333333333333,85.16666666666667,94.01666666666667,90.711,4.5618333333,3.1088179333,5.28,134.4,NA,4.970395531898841,46.4,88,72,0.9995332301,99.59194,-9.033333333333333,95.83333333333333,14,168.99041239420572,1132
2003-01-01,77963.8,40864.3,16278.3,18999.3,30170.2,29259.1,NA,77.04773,-7.9,4.533333,69.0119,89.96666666666667,92.1509,-24.2,93.29198,-22.066666666666666,95.84,96.69,97.43,87.22333333333333,94.77333333333333,91.051,4.0881333333,2.6830735333,4.89,135.3,NA,3.287479614989497,46.7,88.6,74.8,0.9315119056,100.2674,-13.366666666666667,94.33333333333333,7.433333333333334,268.2522379557292,1183.5666910807292
2003-04-01,78499.4,41215.3,16432.9,19032.3,29849.4,29085.9,NA,76.00616,-11.133333333333333,4.8,69.04374,88.4,91.0898,-23.133333333333333,93.78822,-16.1,95.89333333333333,97.11333333333333,97.08,84.38333333333334,95.05,91.058,3.9223333333,2.3619103,4.42,135.7,NA,5.968105904139054,46.8,88.9,77.4,0.8803657412,101.1405,-16.3,92.56666666666666,7.533333333333333,187.88892618815103,1292.3866373697917
2003-07-01,79088,41648.3,16902.3,19232.5,30899.6,29899.2,NA,76.45657,-7,4.8,68.86893,92.46666666666667,89.9799,-19.733333333333334,92.29951,-7.066666666666666,95.99666666666667,97.29333333333332,96.5,84.66666666666667,96.01333333333334,90.676,4.1739666667,2.1392634333,4.166666666666667,135.4,NA,7.587391255696363,47,88.5,73.6,0.8883700633,101.2596,-13.866666666666667,98.56666666666666,16.5,130.4420394897461,1374.6300048828125
2003-10-01,79329.7,41662,16758.1,19449.8,31324.5,30185.2,NA,76.79437,-3,5.033333,68.81342,91.8,92.0972,-17.9,92.29951,-3.6,96.48666666666666,97.64,98.05,84.53333333333333,95.65,91.528,4.3790333333,2.1496495,4.1499999999999995,137,NA,8.165774181814767,46.9,90.1,70.4,0.8404051569,101.7354,-11.366666666666667,101.93333333333334,19.3,118.62304941813152,1585.3133544921875
2004-01-01,79480.6,41984.1,16858.8,18992.5,31941.2,30603,NA,78.28635,-3,6,66.34579,98.86666666666667,84.6138,-25.266666666666666,92.3704,-5.9,97.22,98.17,99.25333333333333,86.46,96.74,90.861,4.1804,2.0629507667,4.096666666666667,137.4,NA,9.402714350850694,47,90.4,73.2,0.7999041188,102.0947,-11.533333333333333,101.5,19.6,122.35854593912761,1858.0166829427083
2004-04-01,80299.8,42124.1,17090.8,19261.9,33065.2,31411,NA,80.34132,1.8999999999999997,5.8,66.40423,99.93333333333334,88.3421,-19.4,93.68188,0.5666666666666668,97.79333333333334,98.49333333333334,99.29666666666667,90.49,97.07000000000001,90.735,4.3430333333,2.0824296333,3.8666666666666667,138.8,NA,8.270098351818467,48,90.8,75.2,0.8297059866,101.3305,-12.033333333333333,105.33333333333333,21.5,135.9854990641276,1966.9466959635417
2004-07-01,81219.5,42182.4,16872.9,19443.2,33671.2,32433.8,NA,82.36816,1.0333333333333332,5.766667,66.54659,101.33333333333333,88.3771,-23.366666666666667,92.97298,-8.866666666666667,97.96333333333334,98.70333333333333,98.31,92.28,98.10333333333334,91.09,4.1837666667,2.1163030333,3.8133333333333335,139.1,NA,8.568792148448946,48.3,90.8,76.2,0.8178773148,101.5702,-12.799999999999999,103.86666666666666,20.933333333333334,141.75243123372397,2049.353312174479
2004-10-01,81508.9,42539.8,16581.3,19778.7,33413.3,32925.5,NA,83.01562,1.0333333333333334,5.933333,66.71136,101.6,89.6419,-18.433333333333334,92.83119,-12.666666666666666,98.79,99.40666666666667,98.81666666666666,95.16666666666667,98.53666666666666,91.401,3.8163666667,2.1636084667,3.8266666666666667,135,NA,8.907846043461,47.9,87.1,70.3,0.7719609567,102.2543,-13.4,103.73333333333333,22.033333333333335,117.48846944173177,2404.679931640625
2005-01-01,81689.2,42664.1,17048.5,19171.5,33784.9,31897.9,NA,81.46735,-3.6666666666666665,5.8,67.06626,97.83333333333334,89.2814,-21.2,93.68188,-8.633333333333333,99.52666666666667,99.87333333333333,100.95666666666666,94.02,99.81,90.659,3.6045666667,2.1403230333,3.7133333333333334,136.6,NA,9.504751402589328,47.9,88.6,77.9,0.7630914824,102.2964,-10.333333333333334,99.86666666666667,11.466666666666667,100.09201304117839,2634.2899576822915
2005-04-01,82354.3,43133.2,17295.2,19576.8,34806.8,33310.3,NA,84.14163,-5.733333333333333,6.1,67.2053,95.63333333333333,89.8423,-17.8,94.07178,-9.666666666666666,99.82666666666667,99.92333333333333,100.13333333333334,98.5,99.66666666666667,91.001,3.3796,2.12464,3.5833333333333335,137.2,NA,10.189075350967135,48.5,88.7,82.7,0.794589826,101.7109,-11.3,98.73333333333333,12.2,88.78747304280598,2989.169921875
2005-07-01,82500.1,43483.1,16991.3,19528.1,35903,34433.1,NA,85.0143,-5.866666666666666,6.066667,67.59825,96.96666666666667,89.6269,-17.433333333333334,94.00089,-9.766666666666666,100.09,99.88666666666667,98.93,103.72,100.41666666666667,91.94,3.2225666667,2.1303477667,3.4833333333333334,137.7,NA,10.91908578167411,48.9,88.8,81.5,0.8200075984,100.94970000000001,-14.933333333333334,97.16666666666667,11.366666666666665,128.64574686686197,3347.1399739583335
2005-10-01,83792.7,43205.5,17392.5,19711.6,36808.2,34996.6,NA,87.29448,-2.833333333333333,6.133333,67.69161,97.23333333333333,91.5684,-10.933333333333334,94.95791,-3.933333333333333,100.55666666666666,100.32,99.99,103.75666666666666,100.10666666666667,91.277,3.3682,2.3434465667,3.5233333333333334,139.3,NA,10.372373254386911,52.2,87.1,74.5,0.8407887535,100.5056,-11.833333333333332,101.53333333333333,16.666666666666668,88.63072458902995,3709.9200846354165
2006-01-01,84561.6,43504.4,17505.4,19729.6,37017.4,34570.1,NA,87.82934,2.7,6.066667,67.91628,101.83333333333333,92.3388,-10.533333333333333,95.48959,1.0666666666666667,100.97,100.67666666666666,101.02,103.75333333333333,101.22,91.46,3.4853666667,2.6115468333,3.5733333333333333,135.2,NA,10.25066136343582,52.9,82.4,75.3,0.8313259251,100.2392,-6.433333333333334,107.60000000000001,18.266666666666666,94.38861083984375,4127.473388671875
2006-04-01,84956.2,43602.9,17695.4,19639,38150.3,35838.1,NA,89.57467,6.133333333333333,5.7,68.42107,105.06666666666666,92.2863,-5.766666666666667,95.4187,-1.7,101.86,101.42666666666666,101.08,107.58333333333333,101.53666666666666,92.595,3.9932666667,2.8894865333,3.6333333333333333,136.9,NA,9.402361558780758,52.9,84,76.9,0.7956177088,100.9885,-6.633333333333334,110.9,26.4,92.26578267415364,3734.9833170572915
2006-07-01,85467.4,44448.6,17860.5,19943.8,38223.2,35989.3,NA,91.91116,10.333333333333332,5.3,68.88259,109.93333333333334,92.7767,-7.266666666666667,95.80859,-3.466666666666667,101.88,101.19333333333333,101.47333333333333,109.30666666666667,102.37,93.103,3.9231,3.2213499333,3.82,138.1,NA,9.276608626637174,53,85.1,74.4,0.7845937593,101.1116,-7.066666666666666,112.66666666666667,26.666666666666668,131.98006693522134,3900.7298990885415
2006-10-01,86760.1,44276.4,18008.1,19769.8,39621.2,36810.6,NA,93.54388,11.833333333333334,5.333333,69.00742,108.96666666666667,92.3875,-0.3999999999999999,96.48206,-4.233333333333333,102.03333333333333,101.75,102.33666666666666,104.37,102.05,92.465,3.8016333333,3.5944641,4.19,136.6,NA,9.3675021047686,52.6,84,70.6,0.7752514898,100.668,-4.9,114.10000000000001,25.266666666666666,97.506927490234375,4359.579996744792
2007-01-01,87722.1,43887.9,17906.3,20609.6,39931.8,37254.7,NA,95.28921,11.700000000000001,5.233333,69.51543,108.23333333333333,94.4685,-4.7,97.01373,-2.4,102.78,102.38,103.76666666666667,105.38333333333334,103.68666666666667,92.942,4.0467,3.8203242333,4.51,135.3,NA,8.968460609056095,53,82.3,73.3,0.7627094231,100.487,-1.8,113.60000000000001,22.6,93.80863444010417,4573.163248697917
2007-04-01,88570.4,44273.6,17892.5,20840.3,40702,37410.3,NA,95.45811,10.4,5.433333,69.64874,111.93333333333334,95.3571,-4.633333333333333,96.48206,0.2666666666666666,103.76666666666667,103.1,104.84333333333333,108.54666666666667,103.47666666666667,92.551,4.3873333333,4.0647962333,4.6433333333333335,137.9,NA,8.822941027492192,52.3,85.6,75.5,0.7417964551,100.8092,-1.8666666666666667,115,28.333333333333332,89.06175994873047,4813.293294270833
2007-07-01,89083.3,44598.2,18080.5,20683.1,41357.2,38102.3,NA,96.07742,8.3,5.266667,70.18504,113.96666666666667,95.7832,0.6333333333333333,96.44661,1.0000000000000002,103.87,102.81333333333333,105.24666666666667,111.68666666666667,104.28,93.242,4.4327666667,4.5004968333,4.843333333333334,138.8,NA,6.724866999532231,52.1,86.6,77,0.7273385733,100.545,-3.466666666666667,112.2,24.2,96.66944122314453,4659.539876302083
2007-10-01,88999.6,45156,18260.2,20796.2,42201.5,38297.9,NA,96.02112,6.7,4.833333,70.16466,108.46666666666667,93.1338,-1.8,96.44661,-1.9333333333333333,105.28333333333333,103.56333333333333,109.04666666666667,116.34666666666666,103.65,93.28,4.3215333333,4.7247684,5.163333333333333,140.8,NA,5.509996307521758,51.8,89,66.6,0.690097257,101.0439,-8.666666666666666,107.03333333333333,17.133333333333333,95.41198476155598,4275.590006510417
2008-01-01,90857.8,45345.7,18306.1,21028.5,43280.5,38920.5,NA,99.51177,1.5,4.533333,70.80128,111.13333333333334,93.1433,-1.2000000000000002,96.5175,1.4802973661668753e-16,106.11333333333333,103.74333333333334,111.81333333333333,119.53,104.70333333333333,95.188,4.1807,4.4800030333,5.213333333333334,141.3,NA,3.0941286058225215,51.9,89.4,67.6,0.6674643105,100.7434,-13.566666666666666,103.06666666666666,15.566666666666666,79.9624760945638,3967.4033203125
2008-04-01,90634.6,45086.7,18736.4,21662.3,42531.8,38552.6,NA,98.5828,-0.9,4.1,70.9827,108.33333333333333,91.1409,1.1333333333333335,96.41116,-12.233333333333334,107.63,104.86,112.27333333333334,126.64666666666666,105.56,94.937,4.5397,4.8604682667,5.1866666666666665,140.7,NA,1.3701109149240498,51.4,89.4,65.8,0.6401810567,101.0991,-18.266666666666666,99.76666666666667,16.6,77.34234364827473,3999.199951171875
2008-07-01,90004.6,44442.2,18865.9,20791.4,41948.4,37676.6,NA,97.65384,-7.166666666666667,4.333333,70.60652,99.83333333333333,92.5826,-2.2,95.59592,-14.6,107.71333333333334,104.81666666666666,112.26333333333334,127.92999999999999,106.59333333333333,96.546,4.5733,4.9817907667,5.336666666666667,140.7,NA,0.4647212347436369,51.6,89.2,67,0.6668847167,99.94241,-21.266666666666666,93.56666666666666,9,88.9454116821289,2792.993367513021
2008-10-01,87714.2,44995.9,18947.8,21067,39126.3,36856.1,NA,93.00902,-22.866666666666667,4.7,70.79346,85.03333333333333,94.0576,-11.566666666666666,95.77315,-16.7,107.64666666666666,105.85666666666667,113.44333333333333,115.27666666666667,106.42,98.334,4.1404,4.2146686667,5.53,143.2,NA,-2.184377713071428,52.4,90.8,71.8,0.7613992754,99.96036,-21.733333333333334,79.56666666666666,-11.700000000000001,78.53573354085286,1762.719970703125
2009-01-01,86756.3,44819.3,19076.2,20152.1,35441.9,33197.7,NA,89.34946,-34.3,5.133333,70.50921,73.7,96.2518,-17.6,97.04918,-17.833333333333332,107.22,106.02,114.31,106.65333333333334,107.43666666666667,100.756,4.1229666667,2.0116761,4.593333333333334,143.5,NA,-3.4102810288563212,52.3,91.2,74.8,0.7686045455,100.9636,-19.333333333333336,72.6,-19.166666666666668,75.1555913289388,1680.433349609375
2009-04-01,86286.7,45572.6,19096.6,19803.8,35068.7,33324.1,NA,86.36552,-31.766666666666666,5.733333,70.30152,75.4,96.1505,-27.333333333333332,98.43155,-7.666666666666666,107.72666666666667,106.7,112.80666666666667,108.79333333333334,107.54,100.792,4.1560333333,1.3106363667,3.763333333333333,144.2,NA,-3.3717940496948873,52.7,91.5,77.2,0.7343098846,101.0722,-17.066666666666666,74.93333333333334,-19.633333333333333,85.49298350016277,2151.409912109375
2009-07-01,86581.2,45609.4,19140.2,19453.3,35971,33419.8,NA,87.06928,-22.066666666666666,6.133333,70.1678,83.96666666666667,95.491,-19.666666666666668,97.75809,-2.666666666666667,107.61,106.47333333333333,111.67999999999999,111.34666666666666,108.2,99.827,3.8507,0.8691745333,3.3866666666666667,145.8,NA,-2.005556747553394,53.6,92.3,77.2,0.6990935442,100.8219,-9.133333333333333,86.73333333333333,-7.366666666666667,83.2171630859375,2541.7166341145835
2009-10-01,86798.9,45289.6,19112.2,19111.4,36830.3,34245.1,NA,89.03981,-17.366666666666667,5.766667,70.37729,91.9,95.5922,-18.533333333333335,98.50243,-0.4666666666666666,108.27666666666666,107.23666666666666,112.14666666666668,111.72,107.9,100.056,3.6208333333,0.721912,3.08,145.7,NA,0.38193583695012023,53.7,92,84.4,0.6771937198,101.1767,-6.466666666666667,93.23333333333333,2.7,88.54169209798177,2483.17333984375
2010-01-01,86492.9,45548.7,19091.5,18986.8,37730.9,35343.2,NA,88.92234,-14.166666666666666,5.4,70.4816,89.83333333333333,100.2743,-18.333333333333332,99.8848,4.2,108.64,107.35,112.81,113.95,108.90666666666667,100.487,3.6494,0.6621355,2.856666666666667,146.4,NA,2.5779340559767716,53.9,92.4,86,0.7226642857,99.94174,-6.066666666666666,95.26666666666667,2.033333333333333,82.14110819498698,2574.42333984375
2010-04-01,87639.2,45518.3,19067.7,18687.4,40196.7,37631.6,NA,91.49625,-5.933333333333334,5.366667,70.57645,98,99.4891,-13.133333333333333,99.5658,6.7,109.64999999999999,108.03666666666668,112.90333333333334,119.33666666666666,108.83,100.076,3.2869333333,0.6862715667,2.6566666666666667,147.9,NA,3.034151431329457,54.6,93.3,90.9,0.7869761905,99.23554,-8.1,101.96666666666667,14.2,91.39132944742839,2395.0966796875
2010-07-01,88677.3,46250.7,19207.7,19147.5,41750.3,38472.3,NA,93.18154,-3.4333333333333336,5.166667,70.83257,104.33333333333333,99.7202,-13.966666666666667,100.4874,2.2666666666666666,109.40333333333334,107.80333333333333,112.88333333333334,118.47666666666667,109.60666666666667,99.676,2.8803,0.8749394,2.6766666666666667,147.8,NA,2.8181366272510333,54.5,93.3,91.2,0.7737878788,98.63519,-3.6,105.63333333333334,20.333333333333332,77.18126424153645,2537.239990234375
2010-10-01,89544.6,46187.3,19150.2,19572.4,41931.2,38356.2,NA,94.16208,-0.7666666666666667,4.866667,71.21545,104.36666666666666,100.5169,-11.933333333333334,100.1329,4.866666666666666,110.43,108.79666666666667,114.06333333333333,120.15,109.55,99.761,3.0889,1.0204693,2.6633333333333336,148.2,NA,2.76166129141846,54.8,93.3,88.6,0.7367457181,98.97543,-3.8666666666666667,104.46666666666667,12.9,85.96700032552083,2799.2433268229165
2011-01-01,90439.5,46069,19214.2,19949.8,42095.9,39624.9,NA,95.81673,0.3333333333333333,5.133333,70.88941,104.83333333333333,101.9272,-11.9,98.85689,0.9333333333333333,111.90666666666667,109.26666666666667,117.46666666666667,127.64666666666666,111.04,100.132,3.6330333333,1.0931699333,2.6366666666666667,145.6,NA,2.175907508438124,53.5,92.1,86,0.7314082471,98.81368,-5.1,105.63333333333333,16.466666666666665,102.10813649495442,2874.683349609375
2011-04-01,90395.3,46395.7,19114.2,19986,42949.1,39484,NA,96.73598,-0.7000000000000001,4.8,71.08695,105.5,97.6322,-9.8,98.57333,-7.1000000000000005,113.7,111.01,118.33333333333333,131.77333333333334,112.52666666666667,101.209,3.5752333333,1.4116307667,2.84,145.9,NA,2.240872822888673,54,91.9,87.1,0.6947835498,99.72678,-7.166666666666666,103.33333333333333,13.8,93.58484395345052,2721.8099772135415
2011-07-01,90893.4,46549.5,19027.7,20506.3,43287.3,40212.5,NA,96.49084,-5.2,4.333333,71.34908,101.66666666666667,102.1369,-5.199999999999999,98.67966,-8.133333333333333,113.58333333333333,110.91333333333334,117.78333333333333,131.80333333333334,113.73666666666666,101.089,2.9443333333,1.5620535,2.93,145.3,NA,0.820671172450127,53.6,91.7,89.8,0.7082332643,99.28191,-10.1,100.13333333333333,12.433333333333334,83.075592041015625,2070.5633544921875
