date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,unemployment_rate,employment_rate,house_price_real,retail_sales_volume,cpi_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,share_price_index
1957-07-01,NA,NA,NA,NA,NA,NA,NA,12.58966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8858455121,NA,NA,NA
1957-10-01,NA,NA,NA,NA,NA,NA,NA,12.59305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8858455121,NA,NA,NA
1958-01-01,NA,NA,NA,NA,NA,NA,NA,12.78249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8858455121,NA,NA,NA
1958-04-01,NA,NA,NA,NA,NA,NA,NA,12.68106,NA,NA,NA,NA,2.47408893346707,NA,NA,NA,NA,NA,NA,NA,NA,1.8858455121,NA,NA,NA
1958-07-01,NA,NA,NA,NA,NA,NA,NA,12.70294,NA,NA,NA,NA,-2.70799347471451,NA,NA,NA,NA,NA,NA,NA,NA,1.8858455121,NA,NA,NA
1958-10-01,NA,NA,NA,NA,NA,NA,NA,12.81299,NA,NA,NA,NA,-0.6706908115358979,NA,NA,NA,NA,NA,NA,NA,NA,1.8858455121,NA,NA,NA
1959-01-01,NA,NA,NA,NA,NA,NA,NA,12.85119,NA,NA,NA,NA,0.540175557056048,NA,NA,NA,NA,NA,NA,NA,NA,1.8890964102,NA,NA,NA
1959-04-01,NA,NA,NA,NA,NA,NA,NA,13.51502,NA,NA,NA,NA,2.0819341840161,NA,NA,NA,NA,NA,NA,NA,NA,1.8878512823,NA,NA,NA
1959-07-01,NA,NA,NA,NA,NA,NA,NA,13.5712,NA,NA,NA,NA,0.42763157894737,NA,NA,NA,NA,NA,NA,NA,NA,1.8870688381,NA,NA,NA
1959-10-01,NA,NA,NA,NA,NA,NA,NA,13.9438,NA,NA,NA,NA,0.163773337700621,NA,NA,NA,NA,NA,NA,NA,NA,1.8863808686,NA,NA,NA
1960-01-01,NA,NA,NA,NA,NA,NA,NA,14.34783,NA,NA,NA,NA,0.294310006540251,NA,NA,NA,NA,NA,NA,NA,NA,1.8911118701,NA,NA,NA
1960-04-01,NA,NA,NA,NA,NA,NA,NA,14.75788,NA,NA,NA,NA,1.4020215194000605,NA,NA,NA,NA,NA,NA,NA,NA,1.8918797798,NA,NA,NA
1960-07-01,NA,NA,NA,NA,NA,NA,NA,15.02702,NA,NA,NA,NA,-0.0964630225080418,NA,NA,NA,NA,NA,NA,NA,NA,1.8851623874,NA,NA,NA
1960-10-01,NA,NA,NA,NA,NA,NA,NA,15.43604,NA,NA,NA,NA,-0.8368200836820109,NA,NA,NA,NA,NA,NA,NA,NA,1.8900653813,NA,NA,NA
1961-01-01,NA,NA,NA,NA,NA,NA,NA,15.35585,NA,NA,NA,NA,1.8175916910094103,NA,NA,NA,NA,NA,NA,NA,NA,1.8948763229,NA,NA,NA
1961-04-01,NA,NA,NA,NA,NA,NA,NA,15.39489,NA,NA,NA,NA,1.91265540325152,NA,NA,NA,NA,NA,NA,NA,NA,1.8961117611,NA,NA,NA
1961-07-01,NA,NA,NA,NA,NA,NA,NA,15.55233,NA,NA,NA,NA,1.00093837973099,NA,NA,NA,NA,NA,NA,NA,NA,1.8830403407,NA,NA,NA
1961-10-01,NA,NA,NA,NA,NA,NA,NA,15.69086,NA,NA,NA,NA,0.340662743883578,NA,NA,NA,NA,NA,NA,NA,NA,1.8798112444,NA,NA,NA
1962-01-01,NA,NA,NA,NA,NA,NA,NA,15.83121,NA,NA,NA,NA,1.4506172839506102,NA,NA,NA,NA,NA,NA,NA,NA,1.88029573,NA,NA,NA
1962-04-01,NA,NA,NA,NA,NA,NA,NA,15.81679,NA,NA,NA,NA,3.34651658046853,NA,NA,NA,NA,NA,NA,NA,NA,1.8780452946,NA,NA,NA
1962-07-01,NA,NA,NA,NA,NA,NA,NA,16.05615,NA,NA,NA,NA,-1.17750956726526,NA,NA,NA,NA,NA,NA,NA,NA,1.8778515003,NA,NA,NA
1962-10-01,NA,NA,NA,NA,NA,NA,NA,15.9853,NA,NA,NA,NA,-1.01280905570449,NA,NA,NA,NA,NA,NA,NA,NA,1.8782560458,NA,NA,NA
1963-01-01,NA,NA,NA,NA,NA,NA,NA,16.08215,NA,NA,NA,NA,2.04634366536262,NA,NA,NA,NA,NA,NA,NA,NA,1.8786436342,NA,NA,NA
1963-04-01,NA,NA,NA,NA,NA,NA,NA,16.61104,NA,NA,NA,NA,1.94632851666173,NA,NA,NA,NA,NA,NA,NA,NA,1.8785806511,NA,NA,NA
1963-07-01,NA,NA,NA,NA,NA,NA,NA,16.78707,NA,NA,NA,NA,-0.7810240092565571,NA,NA,NA,NA,NA,NA,NA,NA,1.8772531607,NA,NA,NA
1963-10-01,NA,NA,NA,NA,NA,NA,NA,17.1087,NA,NA,NA,NA,0.524781341107872,NA,NA,NA,NA,NA,NA,NA,NA,1.878902834,NA,NA,NA
1964-01-01,NA,NA,NA,NA,NA,NA,NA,17.68857,NA,NA,NA,NA,1.7691415313224903,NA,NA,NA,NA,NA,NA,NA,NA,1.8785322025,NA,NA,NA
1964-04-01,NA,NA,NA,NA,NA,NA,NA,17.89257,NA,NA,NA,NA,1.7953833000854997,NA,NA,NA,NA,NA,NA,NA,NA,1.8783844344,NA,NA,NA
1964-07-01,NA,NA,NA,NA,NA,NA,NA,18.01637,NA,NA,NA,NA,0.6718924972004541,NA,NA,NA,NA,NA,NA,NA,NA,1.877090858,NA,NA,NA
1964-10-01,NA,NA,NA,NA,NA,NA,NA,18.20026,NA,NA,NA,NA,-0.444938820912112,NA,NA,NA,NA,NA,NA,NA,NA,1.8778684573,NA,NA,NA
1965-01-01,NA,NA,NA,NA,NA,NA,NA,18.58251,NA,NA,NA,NA,0.7541899441340709,NA,NA,NA,NA,NA,NA,NA,NA,1.8783044943,NA,NA,NA
1965-04-01,NA,NA,NA,NA,NA,NA,NA,18.55957,NA,NA,NA,NA,4.768505683393401,NA,NA,NA,NA,NA,NA,NA,NA,1.8776237921,NA,NA,NA
1965-07-01,NA,NA,NA,NA,NA,NA,NA,18.97005,NA,NA,NA,NA,0.608626620799153,NA,NA,NA,NA,NA,NA,NA,NA,1.8767032696,NA,NA,NA
1965-10-01,NA,NA,NA,NA,NA,NA,NA,18.86265,NA,NA,NA,NA,-0.789058390320879,NA,NA,NA,NA,NA,NA,NA,NA,1.8780622515,NA,NA,NA
1966-01-01,NA,NA,NA,NA,NA,NA,NA,19.40818,NA,NA,NA,NA,0.13506714337224,NA,NA,NA,NA,NA,NA,NA,NA,1.8791765683,NA,NA,NA
1966-04-01,NA,NA,NA,NA,NA,NA,NA,19.513,NA,NA,NA,NA,0.303132512579279,NA,NA,NA,NA,NA,NA,NA,NA,1.8786290997,NA,NA,NA
1966-07-01,NA,NA,NA,NA,NA,NA,NA,19.45806,NA,NA,NA,NA,1.04096772772914,NA,NA,NA,NA,NA,NA,NA,NA,1.8771562636,NA,NA,NA
1966-10-01,NA,NA,NA,NA,NA,NA,NA,20.06057,NA,NA,NA,NA,1.19641008240669,NA,NA,NA,NA,NA,NA,NA,NA,1.8791644562,NA,NA,NA
1967-01-01,NA,NA,NA,NA,NA,NA,NA,19.56941,NA,NA,NA,NA,1.6091950735778198,NA,NA,NA,NA,NA,NA,NA,NA,1.8797942874,NA,NA,NA
1967-04-01,NA,NA,NA,NA,NA,NA,NA,19.82403,NA,NA,NA,NA,0.129282679061757,NA,NA,NA,NA,NA,NA,NA,NA,1.8784474176,NA,NA,NA
1967-07-01,NA,NA,NA,NA,NA,NA,NA,19.52511,NA,NA,NA,NA,1.06520346220929,NA,NA,NA,NA,NA,NA,NA,NA,1.8768461928,NA,NA,NA
1967-10-01,NA,NA,NA,NA,NA,NA,NA,20.12512,NA,NA,NA,NA,0.7665282316521329,NA,NA,NA,NA,NA,NA,NA,NA,1.8787429538,NA,NA,NA
1968-01-01,NA,NA,NA,NA,NA,NA,NA,20.37279,NA,NA,NA,NA,0.538826590113074,NA,NA,NA,NA,NA,NA,NA,NA,1.8806397147,NA,NA,NA
1968-04-01,NA,NA,NA,NA,NA,NA,NA,21.17357,NA,NA,NA,NA,0.378310791874041,NA,NA,NA,NA,NA,NA,NA,NA,1.879338871,NA,NA,NA
1968-07-01,NA,NA,NA,NA,NA,NA,NA,21.69887,NA,NA,NA,NA,0.9736186869317008,NA,NA,NA,NA,NA,NA,NA,NA,1.8776916201,NA,NA,NA
1968-10-01,NA,NA,NA,NA,NA,NA,NA,21.65833,NA,NA,NA,NA,1.15085448193433,NA,NA,NA,NA,NA,NA,NA,NA,1.8786460567,NA,NA,NA
1969-01-01,NA,NA,NA,NA,NA,NA,NA,22.70654,NA,NA,NA,NA,0.4612544496324189,NA,NA,NA,NA,NA,NA,NA,NA,1.8796150278,NA,NA,NA
1969-04-01,NA,NA,NA,NA,NA,NA,NA,23.41078,NA,NA,NA,NA,0.581573334167009,NA,NA,NA,NA,NA,NA,NA,NA,1.8800849788,NA,NA,NA
1969-07-01,NA,NA,NA,NA,NA,NA,NA,24.20263,NA,NA,NA,NA,1.00426174497488,NA,NA,NA,NA,NA,NA,NA,NA,1.8799735471,NA,NA,NA
1969-10-01,NA,NA,NA,NA,NA,NA,NA,24.13582,NA,NA,NA,NA,0.8134972929584541,NA,NA,NA,NA,NA,NA,NA,NA,1.8808141295,NA,NA,NA
1970-01-01,NA,NA,NA,NA,NA,NA,NA,24.87717,NA,NA,NA,NA,1.37477625878062,NA,NA,NA,NA,NA,NA,NA,NA,1.8798742275,85.42111,NA,NA
1970-04-01,NA,NA,NA,NA,NA,NA,NA,25.71621,NA,NA,NA,NA,0.9433965500430552,NA,NA,NA,NA,NA,NA,NA,NA,1.8813688655,84.62542,NA,NA
1970-07-01,NA,NA,NA,NA,NA,NA,NA,26.13083,NA,NA,NA,NA,1.46027984235214,NA,NA,NA,NA,NA,NA,NA,NA,1.8796004932000001,85.33327,NA,NA
1970-10-01,NA,NA,NA,NA,NA,NA,NA,26.0783,NA,NA,NA,NA,0.921128700129333,NA,NA,NA,NA,NA,NA,NA,NA,1.8785782287,85.09357,NA,NA
1971-01-01,NA,NA,NA,NA,NA,NA,NA,27.12716,NA,NA,NA,NA,0.9412425994534461,NA,NA,NA,NA,NA,NA,NA,NA,1.8796973903,83.87157,NA,NA
1971-04-01,NA,NA,NA,NA,NA,NA,NA,27.14955,NA,NA,NA,NA,1.01723699779516,NA,NA,NA,NA,NA,NA,NA,NA,1.8252145665,84.86404,NA,NA
1971-07-01,NA,NA,NA,NA,NA,NA,NA,27.26978,NA,NA,NA,NA,2.01398592499695,NA,NA,NA,NA,NA,NA,NA,NA,1.7895927657,84.98848,NA,NA
1971-10-01,NA,NA,NA,NA,NA,NA,NA,27.636,NA,NA,NA,NA,1.0145327487075,NA,NA,NA,NA,NA,NA,NA,NA,1.7477574375,84.47786,NA,NA
1972-01-01,NA,NA,NA,NA,NA,NA,NA,28.15338,NA,NA,NA,NA,1.5743755215177901,NA,NA,NA,NA,NA,NA,NA,NA,1.6876570036,84.39526,NA,NA
1972-04-01,NA,NA,NA,NA,NA,NA,NA,28.69384,NA,NA,NA,NA,1.30946091782477,NA,NA,NA,NA,NA,NA,NA,NA,1.6770467698,84.4519,NA,NA
1972-07-01,NA,NA,NA,NA,NA,NA,NA,29.3207,NA,NA,NA,NA,2.21577359272654,NA,NA,NA,NA,NA,NA,NA,NA,1.6701428506,85.735,NA,NA
1972-10-01,NA,NA,NA,NA,NA,NA,NA,31.52157,NA,NA,NA,NA,2.0645163577626,NA,NA,NA,NA,NA,NA,NA,NA,1.6845805203,85.88058,NA,NA
1973-01-01,NA,NA,NA,NA,NA,NA,NA,29.95026,NA,NA,NA,53.0294,2.09860897801704,NA,NA,NA,NA,NA,NA,NA,NA,1.5897884978,86.16341,NA,NA
1973-04-01,NA,NA,NA,NA,NA,NA,NA,30.78073,NA,NA,NA,56.48249,1.16394268808102,NA,NA,NA,NA,NA,NA,NA,NA,1.4553195303,86.71538,NA,NA
1973-07-01,NA,NA,NA,NA,NA,NA,NA,31.24215,NA,NA,NA,57.38937,1.37086927688004,NA,NA,NA,NA,NA,NA,NA,NA,1.2854588926,90.09916,NA,NA
1973-10-01,NA,NA,NA,NA,NA,NA,NA,31.73297,NA,NA,NA,58.1581,2.77710597710872,NA,NA,NA,NA,NA,NA,NA,NA,1.3652367075,89.45908,NA,NA
1974-01-01,NA,NA,NA,NA,NA,NA,NA,32.66069,NA,NA,NA,58.27116,2.93703080814394,NA,NA,NA,NA,NA,NA,NA,NA,1.4532265527,88.85013,NA,NA
1974-04-01,NA,NA,NA,NA,NA,NA,NA,32.87565,NA,NA,NA,58.01716,2.4423643962759702,NA,NA,NA,NA,NA,NA,NA,NA,1.3276696971,91.3366,NA,NA
1974-07-01,NA,NA,NA,NA,NA,NA,NA,32.7653,NA,NA,NA,59.31023,1.5151513123975902,NA,NA,NA,NA,NA,NA,NA,NA,1.3466615311,91.88773,NA,NA
1974-10-01,NA,NA,NA,NA,NA,NA,NA,31.65911,NA,NA,NA,57.319,2.45829637901963,NA,NA,NA,NA,NA,NA,NA,NA,1.3063765567,91.93823,NA,NA
1975-01-01,NA,NA,NA,NA,NA,NA,NA,31.08425,NA,NA,NA,59.12496,2.63496244989342,NA,NA,NA,NA,NA,NA,NA,NA,1.2073113716,93.48744,NA,NA
1975-04-01,NA,NA,NA,NA,NA,NA,NA,30.09904,NA,NA,NA,59.47191,1.64892463284947,NA,NA,NA,NA,NA,NA,NA,NA,1.2122361673,92.60454,NA,NA
1975-07-01,NA,NA,NA,NA,NA,NA,NA,30.00501,NA,NA,NA,59.99839,1.80698195790452,NA,NA,NA,NA,NA,NA,NA,NA,1.3092011075,92.36185,NA,NA
1975-10-01,NA,NA,NA,NA,NA,NA,NA,30.65192,NA,NA,NA,60.7651,0.8874544517464101,NA,NA,NA,NA,NA,NA,NA,NA,1.335409354,91.56335,NA,NA
1976-01-01,NA,NA,NA,NA,NA,NA,NA,31.2137,NA,NA,NA,60.13822,2.91883277516104,NA,NA,NA,NA,NA,NA,NA,NA,1.3336918526,93.01597,NA,NA
1976-04-01,NA,NA,NA,NA,NA,NA,NA,31.7473,NA,NA,NA,61.23707,1.7482518476791695,NA,NA,NA,NA,NA,NA,NA,NA,1.3315092452,94.3701,NA,NA
1976-07-01,NA,NA,NA,NA,NA,NA,NA,32.56004,NA,NA,NA,63.06279,1.3554785576516999,NA,NA,NA,NA,NA,NA,NA,NA,1.3069652067,95.89512,NA,NA
1976-10-01,NA,NA,NA,NA,NA,NA,NA,33.18075,NA,NA,NA,63.79387,0.998305401000602,NA,NA,NA,NA,NA,NA,NA,NA,1.2425649635,97.78131,NA,NA
1977-01-01,NA,NA,NA,NA,NA,NA,NA,33.29203,NA,NA,NA,64.19823,2.10742212228161,NA,NA,NA,NA,NA,NA,NA,NA,1.2366300153,98.17431,NA,NA
1977-04-01,NA,NA,NA,NA,NA,NA,NA,33.49535,NA,NA,NA,64.78374,1.11415540240872,NA,NA,NA,NA,NA,NA,NA,NA,1.2205499396,98.0379,NA,NA
1977-07-01,NA,NA,NA,NA,NA,NA,NA,33.41634,NA,NA,NA,66.50661,1.10187876066877,NA,NA,NA,NA,NA,NA,NA,NA,1.1917739197,98.8722,NA,NA
1977-10-01,NA,NA,NA,NA,NA,NA,NA,33.62765,NA,NA,NA,70.83222,0.160800505127578,NA,NA,NA,NA,NA,NA,NA,NA,1.1544249278,98.09924,NA,NA
1978-01-01,NA,NA,NA,NA,NA,NA,NA,33.68509,NA,NA,NA,60.44212,1.44487983079759,NA,NA,NA,NA,NA,NA,NA,NA,1.0843271343,98.494,NA,NA
1978-04-01,NA,NA,NA,NA,NA,NA,NA,34.12584,NA,NA,NA,63.52211,0.879198520257852,NA,NA,NA,NA,NA,NA,NA,NA,1.0883314075,97.55531,NA,NA
1978-07-01,NA,NA,NA,NA,NA,NA,NA,34.56147,NA,NA,NA,64.98457,0.8018130311288579,NA,NA,NA,NA,NA,NA,NA,NA,1.0531916698,96.55711,NA,NA
1978-10-01,NA,NA,NA,NA,NA,NA,NA,35.10136,NA,NA,NA,64.95686,0.311257280681091,NA,NA,NA,NA,NA,NA,NA,NA,0.9979796952,96.64138,NA,NA
1979-01-01,NA,NA,NA,NA,NA,NA,NA,35.67243,NA,NA,NA,67.0372,1.5342184607620502,NA,NA,NA,NA,NA,NA,NA,NA,0.98719020179999994,97.03391,NA,NA
1979-04-01,NA,NA,NA,NA,NA,NA,NA,36.40292,NA,NA,NA,67.03481,0.543293265902671,NA,NA,NA,NA,NA,NA,NA,NA,1.0131998091,94.97366,NA,NA
1979-07-01,NA,NA,NA,NA,NA,NA,NA,37.63774,NA,NA,NA,66.48489,1.19891872714378,NA,NA,NA,NA,NA,NA,NA,NA,0.9626170941,95.51299,NA,NA
1979-10-01,NA,NA,NA,NA,NA,NA,NA,38.08922,NA,NA,NA,67.29527,1.05122693635047,NA,NA,NA,NA,NA,NA,NA,NA,0.9232090386,97.52953,NA,NA
1980-01-01,NA,NA,NA,NA,NA,NA,NA,38.31157,NA,NA,NA,68.13634,2.41083186466223,NA,NA,NA,NA,NA,NA,NA,NA,0.9242385704,97.56003,NA,NA
1980-04-01,NA,NA,NA,NA,NA,NA,NA,38.03964,NA,NA,NA,67.23743,1.6446305441181002,NA,NA,NA,NA,NA,NA,NA,NA,0.9391704154,96.78122,NA,NA
1980-07-01,NA,NA,NA,NA,NA,NA,NA,37.38902,NA,NA,NA,67.27586,1.6814725602815703,NA,NA,NA,NA,NA,NA,NA,NA,0.9145682386,97.51311,NA,NA
1980-10-01,NA,NA,NA,NA,NA,NA,NA,38.0691,NA,NA,NA,68.04738,0.7020278303551171,NA,NA,NA,NA,NA,NA,NA,NA,0.9836655693,95.13964,NA,NA
1981-01-01,NA,NA,NA,NA,NA,NA,NA,37.4635,NA,NA,NA,68.22306,2.77304444748,NA,NA,NA,NA,NA,NA,NA,NA,1.074659225,94.31229,NA,NA
1981-04-01,NA,NA,NA,NA,NA,NA,NA,37.28598,NA,NA,NA,68.3742,1.4923124757522297,NA,NA,NA,NA,NA,NA,NA,NA,1.1677119443,93.86382,NA,NA
1981-07-01,NA,NA,NA,NA,NA,NA,NA,37.09159,NA,NA,NA,68.58317,1.4703699613788297,NA,NA,NA,NA,NA,NA,NA,NA,1.2428532324,93.52114,NA,NA
1981-10-01,NA,NA,NA,NA,NA,NA,NA,37.39182,NA,NA,NA,68.90305,0.96604224592096,NA,NA,NA,NA,NA,NA,NA,NA,1.1435869857,94.75839,NA,NA
1982-01-01,NA,NA,NA,NA,NA,NA,NA,37.97029,NA,NA,NA,69.49342,1.95708830417396,NA,NA,NA,NA,NA,NA,NA,NA,1.1962045401,94.80086,NA,NA
1982-04-01,NA,NA,NA,NA,NA,NA,NA,37.35316,NA,NA,NA,68.79096,1.4218688985257102,NA,NA,NA,NA,NA,NA,NA,NA,1.2163494497,95.48953,NA,NA
1982-07-01,NA,NA,NA,NA,NA,NA,NA,36.87746,NA,NA,NA,69.01532,0.7290055554296221,NA,NA,NA,NA,NA,NA,NA,NA,1.2688143912,95.1889,NA,NA
1982-10-01,NA,NA,NA,NA,NA,NA,NA,36.21948,NA,NA,NA,69.16557,0.47320853117139505,NA,NA,NA,NA,NA,NA,NA,NA,1.2775472434,95.46349,NA,NA
1983-01-01,NA,NA,NA,NA,NA,NA,NA,36.30824,NA,NA,NA,71.14924,1.2328573969239098,NA,NA,NA,NA,NA,NA,NA,NA,1.2300628136,96.50331,NA,NA
1983-04-01,NA,NA,NA,NA,NA,NA,NA,37.47549,NA,NA,NA,71.82456,0.177886875267677,NA,NA,NA,NA,NA,NA,NA,NA,1.2714039665,95.61221,NA,NA
1983-07-01,NA,NA,NA,NA,NA,NA,NA,38.12641,NA,NA,NA,72.07368,1.18836264674621,NA,NA,NA,NA,NA,NA,NA,NA,1.3510703497,94.8165,NA,NA
1983-10-01,NA,NA,NA,NA,NA,NA,NA,37.724850000000004,NA,NA,NA,76.00055,1.06641491445397,NA,NA,NA,NA,NA,NA,NA,NA,1.3706023851,94.74007,NA,NA
1984-01-01,NA,NA,NA,NA,NA,NA,NA,38.5219,NA,NA,NA,70.04648,3.1788433905769704,NA,NA,NA,NA,NA,NA,NA,NA,1.3835793309,96.71258,NA,NA
1984-04-01,NA,NA,NA,NA,NA,NA,NA,38.82566,NA,NA,NA,71.03719,0.5048542845834361,NA,NA,NA,NA,NA,NA,NA,NA,1.3842043173,96.67463,NA,NA
1984-07-01,NA,NA,NA,NA,NA,NA,NA,39.91301,NA,NA,NA,71.63538,0.862957219046496,NA,NA,NA,NA,NA,NA,NA,NA,1.489790678,96.55148,NA,NA
1984-10-01,NA,NA,NA,NA,NA,NA,NA,40.07341,NA,NA,NA,71.5956,0.5746390482182,NA,NA,NA,NA,NA,NA,NA,NA,1.5582024617,95.68074,NA,NA
1985-01-01,NA,NA,NA,NA,NA,NA,NA,40.84053,NA,NA,NA,72.22388,1.47282870335626,NA,NA,NA,NA,NA,NA,NA,NA,1.6620810108,95.51434,NA,NA
1985-04-01,NA,NA,NA,NA,NA,NA,NA,40.94776,NA,NA,NA,72.35292,0.650651171093147,NA,NA,NA,NA,NA,NA,NA,NA,1.576663784,95.67648,NA,NA
1985-07-01,NA,NA,NA,NA,NA,NA,NA,41.72282,NA,NA,NA,73.12257,0.273495488070561,NA,NA,NA,NA,NA,NA,NA,NA,1.454105894,96.98476,NA,NA
1985-10-01,NA,NA,NA,NA,NA,NA,NA,41.30344,NA,NA,NA,72.44173,0.28514761708701,NA,NA,NA,NA,NA,NA,NA,NA,1.3201432139,97.81023,NA,NA
1986-01-01,NA,NA,NA,NA,NA,NA,NA,41.85364,NA,NA,NA,72.14867,1.1744339963856298,NA,NA,NA,NA,NA,NA,NA,NA,1.1988837453,100.1239,NA,NA
1986-04-01,NA,NA,NA,NA,NA,NA,NA,41.89807,NA,NA,NA,72.6171,-0.256598057883873,NA,NA,NA,NA,NA,NA,NA,NA,1.1459173613,100.2154,NA,NA
1986-07-01,NA,NA,NA,NA,NA,NA,NA,41.51257,NA,NA,56.8446,71.96457,0.416513480415395,NA,NA,NA,NA,NA,NA,NA,NA,1.0660644511,101.8764,NA,NA
1986-10-01,NA,NA,NA,NA,NA,NA,NA,41.28682,NA,NA,53.7156,71.83899,-0.0121990313730458,NA,NA,NA,NA,NA,NA,NA,NA,1.0274364173,102.9489,NA,NA
1987-01-01,NA,NA,NA,NA,NA,NA,NA,41.33482,NA,NA,58.0007,71.79465,0.146412648304398,NA,NA,NA,NA,NA,NA,NA,NA,0.9400109978,103.8832,NA,NA
1987-04-01,NA,NA,NA,NA,NA,NA,NA,42.20565,NA,NA,63.1117,72.77174,0.8040936448066122,NA,NA,NA,NA,NA,NA,NA,NA,0.9222812487,103.7029,NA,NA
1987-07-01,NA,NA,NA,NA,NA,NA,NA,41.93994,NA,NA,55.316,73.76316,1.31737936117477,NA,NA,NA,NA,NA,NA,NA,NA,0.9400085754,104.6326,NA,NA
1987-10-01,NA,NA,NA,NA,NA,NA,NA,42.65454,NA,NA,60.6391,75.7482,-0.5845161646971561,NA,NA,NA,NA,NA,NA,NA,NA,0.8730332914,104.1458,NA,NA
1988-01-01,NA,NA,NA,NA,NA,NA,NA,42.73925,NA,NA,57.4351,75.6246,0.587952844111786,NA,NA,NA,NA,NA,NA,NA,NA,0.855783183,104.2063,NA,NA
1988-04-01,NA,NA,NA,NA,NA,NA,NA,43.65134,NA,NA,61.3832,76.89551,0.417511482246375,NA,NA,NA,NA,NA,NA,NA,NA,0.8718923279,103.2916,NA,NA
1988-07-01,NA,NA,NA,NA,NA,NA,NA,44.53919,NA,NA,72.356,75.75986,1.4967928600013602,NA,NA,NA,NA,NA,NA,NA,NA,0.9538672849,103.4619,NA,NA
1988-10-01,NA,NA,NA,NA,NA,NA,NA,44.55945,NA,NA,67.8542,76.9342,-0.6320223343128779,NA,NA,NA,NA,NA,NA,NA,NA,0.9069593928,102.4705,NA,NA
1989-01-01,NA,NA,NA,NA,NA,NA,NA,45.09516,NA,NA,69.0073,77.924,0.989399469508596,NA,NA,NA,NA,NA,NA,NA,NA,0.9451513896,101.4357,NA,NA
1989-04-01,NA,NA,NA,NA,NA,NA,NA,46.24151,NA,NA,71.5987,78.68803,0.734779476826548,NA,NA,NA,NA,NA,NA,NA,NA,0.9889731086,100.6824,NA,NA
1989-07-01,NA,NA,NA,NA,NA,NA,NA,46.73058,NA,NA,78.2551,79.46571,1.49357414305122,NA,NA,7.7333333333,NA,NA,NA,NA,NA,0.9840410456,101.8371,NA,NA
1989-10-01,NA,NA,NA,NA,NA,NA,NA,47.7935,NA,NA,79.6683,79.78938,-0.44490067890487506,NA,NA,9,NA,NA,NA,NA,NA,0.9278382981,102.0834,NA,NA
1990-01-01,NA,NA,NA,NA,NA,NA,NA,49.24231,NA,NA,79.7529,82.60458,1.24899700141729,NA,8.4433333333,8.9833333333,NA,NA,NA,NA,NA,0.865211272,103.6004,NA,NA
1990-04-01,NA,NA,NA,NA,NA,NA,NA,49.60504,NA,NA,89.1512,81.79813,0.712992220316185,NA,8.7833333333,8.86,NA,NA,NA,NA,NA,0.8579512559,103.3087,NA,NA
1990-07-01,NA,NA,NA,NA,NA,NA,NA,49.81564,NA,NA,97.3175,82.52918,1.7417689630606297,NA,8.83,8.7933333333,NA,NA,NA,NA,NA,0.8147666354,104.3004,NA,NA
1990-10-01,NA,NA,NA,NA,NA,NA,NA,50.42536,NA,NA,98.3367,83.01442,-0.0773141155283673,NA,8.8533333333,9.22,NA,NA,NA,NA,NA,0.7670084712,103.7905,NA,NA
1991-01-01,NA,NA,NA,NA,NA,NA,NA,50.58982,NA,NA,99.9353,86.77797,0.9837516683364779,NA,8.6033333333,9.4533333333,NA,NA,NA,NA,NA,0.7821,103.6637,NA,NA
1991-04-01,NA,NA,NA,NA,NA,NA,NA,50.96414,NA,NA,105.3285,84.29558,0.7880910337633901,NA,8.4466666667,9.28,NA,NA,NA,NA,NA,0.8868,101.3288,NA,NA
1991-07-01,NA,NA,NA,NA,NA,NA,NA,50.72417,NA,NA,108.3189,86.81882,1.7593397300160198,NA,8.6166666667,9.4433333333,NA,NA,NA,NA,NA,0.8919,102.0443,NA,NA
1991-10-01,NA,NA,NA,NA,NA,NA,NA,50.41197,NA,NA,111.9793,87.40266,-0.5549626892414361,NA,8.52,9.6766666667,NA,NA,NA,NA,NA,0.8315666667,101.1132,NA,NA
1992-01-01,NA,NA,NA,NA,NA,NA,NA,50.31866,NA,NA,117.6322,87.68405,1.99613652424708,NA,8.2666666667,9.7233333333,NA,NA,NA,NA,NA,0.8286,102.0387,NA,NA
1992-04-01,NA,NA,NA,NA,NA,NA,NA,51.48499,NA,NA,122.2887,87.23079,0.8312287390991311,NA,8.32,9.69,NA,NA,NA,NA,NA,0.8257,101.8705,NA,NA
1992-07-01,NA,NA,NA,NA,NA,NA,NA,49.514,NA,NA,116.4785,86.06655,1.5965776469822903,NA,8.3,9.6733333333,NA,NA,NA,NA,NA,0.7484,104.7946,NA,NA
1992-10-01,NA,NA,NA,NA,NA,NA,NA,48.89103,NA,NA,118.3286,86.30331,-0.390304040866644,NA,7.67,8.7533333333,NA,NA,NA,NA,NA,0.7922666667,105.1909,NA,NA
