date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,industrial_confidence,unemployment_rate,employment_rate,employment_expectations,house_price_real,construction_confidence,retail_sales_volume,retail_confidence,cpi_index,core_cpi_index,food_price_index,energy_price_index,services_price_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,household_mortgage_loans,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,government_debt_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,economic_sentiment_indicator,services_confidence,geopolitical_risk,share_price_index
2022-07-01,921560.8,474224.3,196587.1,186056.9,388529.8,351590.5,NA,95.5219,7.8999999999999995,3.1,76.86883,106.8,154.508,0.10000000000000002,115.0096,-20.566666666666666,140.63333333333333,127.96666666666667,162.63333333333333,197.96666666666667,131.16666666666666,1.06702195276158,1.3039023778,0.4807405667,2.8833333333333333,147.8,1544690.6666666667,2.6220561729065173,54,93.8,62.7,0.993248951,98.54578,-25.366666666666667,97.73333333333333,7.733333333333333,0.8314039707183838,96.64118
2022-10-01,918517.9,465909.9,197260,183571.2,387077,350648.7,NA,95.32861,3.4,3.1,76.99417,103.76666666666667,144.3734,-2.8000000000000003,112.9427,-21.333333333333336,143.93333333333334,130.26666666666668,169.13333333333333,205.23333333333335,132.86666666666667,2.72009252501326,2.1127561328,1.7721234,3.4566666666666666,146.3,1561125.6666666667,1.2327155303992976,53.2,93.1,60.1,0.9803069841,100.2267,-24.3,94.33333333333333,3.4,0.6875510811805725,99.13005
2023-01-01,912279.8,468443.2,195572.9,183285.8,387642.9,347175.8,NA,96.55283,1.9,3.033333,77.29339,106.13333333333334,137.9542,-3.8333333333333335,112.176,-15.066666666666666,144.9,131.2,176.8,202.06666666666666,133.73333333333332,2.48727709094085,2.3155685112,2.6319262667,3.776666666666667,144.2,1564758.6666666667,NA,52.4,91.8,60.3,0.9321337563,101.5358,-18.166666666666668,98.33333333333333,9.466666666666667,0.7781818707784017,111.7119
2023-04-01,911323.4,472903.4,195669,183746.1,380683.3,346440,NA,94.87758,-5.166666666666666,3,77.42761,103.23333333333333,134.3645,-8.7,112.6761,-15.799999999999999,147.23333333333332,133.63333333333333,178.73333333333332,201.66666666666666,136.43333333333334,1.37800823376231,2.3593602694,3.3623451,3.9766666666666666,142.7,1571357.3333333333,NA,51.7,90.9,58.7,0.9185379611,102.8003,-14.2,96.33333333333333,8.033333333333333,0.6416151324907938,113.6289
2023-07-01,912714.5,470391.8,196976.5,183175.4,382203.5,342761,NA,92.46134,-14.4,3.066667,77.21246,99.36666666666666,131.396,-16.833333333333336,111.9093,-19.166666666666668,148.70000000000002,135.3,178.13333333333333,203.43333333333334,139.06666666666666,1.27989649469911,2.5545824707,3.7773871333,4.093333333333333,140.8,1577118.6666666667,NA,51.2,89.6,57.7,0.9193362112,103.6965,-14.700000000000001,90.66666666666667,3.4,0.54698579510053,111.5693
2023-10-01,909932.3,469049.5,198226.2,180027,383859,338876.1,NA,91.23711,-14.933333333333334,3.166667,77.09897,98.73333333333333,128.8068,-17.6,112.1093,-20.066666666666666,148.23333333333335,135.06666666666666,179.43333333333334,197.76666666666665,137.8,2.23295717200229,2.5088835726,3.9580558333,4.1499999999999995,139.6,1581080.3333333333,NA,50.6,89,59.4,0.9293334416,103.0976,-15.1,91.26666666666667,5.433333333333334,0.5448440909385681,110.2037
2024-01-01,911866.8,474310.7,200528.5,181168.4,379298,337338.4,NA,91.52706,-17.166666666666668,3.233333,77.16361,97.06666666666666,127.6179,-18.733333333333334,111.2093,-23.6,148.83333333333334,135.6,181.13333333333333,196.4,138.86666666666667,1.18710383077802,2.2853167388,3.9238544,3.8533333333333335,138.9,1580222.3333333333,NA,50.1,88.7,58.4,0.9213149068,102.8051,-14.433333333333334,90.4,4.433333333333334,0.6343483726183573,119.1548
2024-04-01,910649.6,475220.1,203989.2,178333.1,381460.2,341900.2,NA,NA,-17.7,3.4,77.30785,97.53333333333333,128.054,-17.733333333333334,NA,-18.099999999999998,151,137.93333333333334,181.73333333333332,198.46666666666667,142.3,1.24667440639907,2.4832532467,3.8075050333,3.9066666666666667,138.5,1584575.3333333333,NA,49.9,88.6,57.5,0.9289777437,103.1155,-10.4,92.96666666666667,7.4,0.5495869219303131,123.8266
2024-07-01,911606,476562.6,206257.9,177725.5,376122.2,344637.3,NA,NA,-20.633333333333333,3.4,77.19309,94.7,128.645,-16.133333333333333,NA,-23.466666666666665,151.93333333333334,139.5,182.26666666666668,193.53333333333333,145.26666666666668,1.17537785978246,2.2777103331,3.5553771,3.8266666666666667,138.5,1592083.6666666667,NA,49.8,88.7,59.2,0.9099683139,103.1587,-9.766666666666667,91.56666666666666,6.5,0.44987648725509644,123.4398
2024-10-01,913605.7,480286.7,206604,178590.8,373858.7,345461.4,NA,NA,-24.9,3.433333,77.26028,91.86666666666667,128.2768,-15.833333333333332,NA,-21.333333333333332,152,139.46666666666667,184.5,190.8,144.2,1.10489502121938,2.2380561307,2.9993235333,3.6,137.7,1598188,NA,49.6,88.1,59,0.938207141,102.5772,-9.933333333333334,88.96666666666667,3.933333333333333,0.5949058135350546,130.2657
2025-01-01,914692.4,483123,205162,179051.1,379585.3,350876.7,NA,NA,-23.1,3.566667,77.26026,91.23333333333333,129.5044,-15.133333333333333,NA,-23.4,152.66666666666666,139.93333333333334,186,192.96666666666667,145.3,0.733670924439989,2.543521645,2.5572171,3.566666666666667,138.3,1602462,NA,49.3,89,57.8,0.9500645928,101.7601,-10.933333333333334,89.3,3.6333333333333333,0.8730542461077372,144.6816
2025-04-01,914518.6,482690,206892.3,177007.5,374889,352966.3,NA,NA,-19,3.7,77.07716,92.8,129.6074,-15.266666666666666,NA,-21.966666666666665,154.16666666666666,141.83333333333334,187.23333333333332,189.70000000000002,147.93333333333334,1.50947784883286,2.5308015873,2.1067523667,3.6766666666666667,137.8,1612194.3333333333,NA,49.2,88.7,58.4,0.8813586147,104.0786,-9.8,91.66666666666667,3.433333333333333,0.7352719108263651,149.6041
2025-07-01,914257.8,482127,208488.1,177357.3,372253.7,352112.8,NA,NA,-19.333333333333336,3.8,77.02743,91.63333333333334,129.8747,-13.366666666666667,NA,-22.8,155.1,142.9,187.53333333333333,189.4,149.8,1.414923783872,2.6659398331,2.0115719,3.71,137.6,1624278.6666666667,NA,49.1,88.5,58.7,0.855790266,104.604,-9.533333333333333,91.46666666666667,3.1666666666666665,0.7592259844144186,154.0549
2025-10-01,916692.1,486673.8,210929.8,179511.4,371746.9,353878.7,NA,NA,-19.3,3.9,77.32895,89.66666666666667,128.7738,-12.7,NA,-23.5,155.46666666666667,143.23333333333332,188.03333333333333,189.33333333333334,149.83333333333334,0.70371150966968,2.6965122044,2.0415044667,3.7066666666666666,136.7,1635754.6666666667,NA,48.9,87.8,58.9,0.8592611594,104.4742,-11.433333333333334,90.93333333333334,3.433333333333333,0.597529669602712,153.0183
2026-01-01,920778.2,483772.5,212871.7,177099.5,380565.1,355821.1,NA,NA,-15.766666666666666,3.833333,77.29261,90.86666666666667,128.46190000000001,-10.566666666666666,NA,-25.266666666666666,NA,NA,NA,NA,NA,-0.262438713303237,2.8205555556,2.0494788,3.7533333333333334,NA,1641083.6666666667,NA,NA,NA,NA,0.8544349091,103.9323,-11.466666666666667,92.76666666666667,4.933333333333334,0.8473877012729645,156.3323
2026-04-01,923821.1,484378.8,213179.3,176749.7,387998,361295.3,NA,NA,-14.366666666666667,3.833333,NA,87.66666666666667,NA,-13.4,NA,-30.666666666666668,NA,NA,NA,NA,NA,NA,3.00583333333333,2.2468,3.9066666666666667,NA,1650534,NA,NA,NA,NA,0.859784812409812,103.5293,-15.966666666666667,90.2,1.1666666666666667,0.8015536268552145,155.1563
2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA,-11.95,NA,NA,92.15,NA,-14.3,NA,-25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1658425,NA,NA,NA,NA,NA,NA,-13.25,93.44999999999999,4.9,0.49355635046958923,NA
